Review,Processed_Review,keyword
빠른 배송에 감탄했고 쿨탠다드라 여름에 입기 시원하고 믿고 살 수 있는 제품인거 같습니다~~,빠른 배송에 감탄했고 쿨 탠다더라 여름에 입기 시원하고 믿고 살 수 있는 제품인 거 같습니다,"제품, 여름, 배송, 탠다더, 믿다, 시원하다, 감탄"
쿨탠다드라서 일반 슬랙스보다는 얇지만 한 여름에는 불가능한 두께입니다. 와이드 인데 생각보다 통이 넓지는 않습니다만 핏은 만족합니다.,쿨탠다드라서 일반 슬랙스보다는 얇지만 한 여름에는 불가능한 두께입니다 와이드인데 생각보다 통이 넓지는 않습니다만 핏은 만족합니다,"슬랙스, 보다는, 얇다, 여름, 에는, 넓다, 두께, 핏, 와이드, 만족하다"
허벅지가 큰 저로서는 감당할 수 없었습니다... 아마 내가 한 허벅지 한다 생각하면 뒤로가기 누르셔야 할 것 같아요,허벅지가 큰 저로서는 감당할 수 없었습니다 아마 내가 한 허벅지 한다 생각하면 뒤로 가기 누르셔야 할 것 같아요,"내, 로서, 감당, 누르다, 허벅지, 가기, 아마"
할인해서 싸게 산것치고 제질이 쉽게 구김 생기지도 않고 세탁후에도 기존의 앞주름이 잡혀져있어서 핏이 망가지않네요,할인해서 싸게 산 것치고 재질이 쉽게 구김 생기지도 않고 세탁 후에도 기존의 앞 주름이 잡혀있어서 핏이 망가지지 않네요,"할인, 싸다, 잡히다, 망가지다, 핏, 재질, 세탁, 기존, 치고, 주름"
"연주복으로 무신사 검정셔츠와 함께 입음~
쿨탠다드인만큼 원단이 시원하고 편안함
무엇보다 바지핏이 정말 깔끔
길이수선안함
무신사슬랙스두번째 구매하는데 
대만족 강추함",연주복으로 무신사 검정 셔츠와 함께 입음 쿨탠다드인만큼 원단이 시원하고 편안함 무엇보다 바지 피이 정말 깔끔 길이 수선 안 함 무신 사슬 랙스 두 번째 구매하는데 대만족 강추함,"바지, 셔츠, 연, 주, 복, 깔다, 끄다, 검정, 편안함, 랙스, 원단"
깔끔하게 아무옷이 받쳐입기 좋은거같아여 남편이 회사에서 입는다고 샀는데 잘입고다니네욤 주름도 별로 안생기고 시원하고 좋대용,깔끔하게 아무 옷이 받쳐 입기 좋은 거 같아요 남편이 회사에서 입는다고 샀는데 잘 입고 다니네요 주름도 별로 안 생기고 시원하고 좋대요,"깔끔하다, 대요, 남편, 별로"
여름에 얇게 입으려고 주문했는데 생각보다 두꺼워소 놀랬습니다. 옷 사면 매번 수선비로 추가금이 나갔는데 바지 단이 딱 맞아서 바로 입을 수 있었습니다. 허리부분이 약간 늘어나나 허리에 딱 맞아서 벨트 멜 필요가 없어소 좋았습니다,여름에 얇게 입으려고 주문했는데 생각보다 두꺼워 소 놀랬습니다 옷 사면 매번 수선비로 추가금이 나갔는데 바지 단이 딱 맞아서 바로 입을 수 있었습니다 허리 부분이 약간 늘어나나 허리에 딱 맞아서 벨트 멜 필요가 없어 소 좋았습니다,"바지, 벨트, 허리, 놀래다, 부분, 사면, 두껍다"
"사이즈는 조금 작게 나온거같아요 보통 32 입는데
33도 조금 타이트합니다

그것말고는 다좋아요 마감도 좋고요 핏도 좋아요",사이즈는 조금 작게 나온 거 같아요 보통 입는데 도 조금 타이트합니다 그것 말고는 다 좋아요 마감도 좋고요 핏도 좋아요,"작다, 핏, 타이트, 말고는, 나오다"
제가 원하던 핏이고 좋은데 허리가 딱맞아서 아쉽지만 만족합니다,제가 원하던 핏이고 좋은데 허리가 딱 맞아서 아쉽지만 만족합니다,"핏, 이고, 만족하다, 맞다, 원하다, 아쉽다, 허리"
남친이입는다고샀는데시원하고핏이괜찮데요근데한번빠니깐보플일어난다고하더라구요 빨때 주의하세요!,남자친구가 입는다고 샀는데 시원하고 핏이 괜찮데 요 근데 한번 빠니깐 보풀 일어난다고 하더라고요 빨 때 주의하세요,"빠, 니깐, 일어난다, 핏, 시원하다, 남자친구"
매년 구매하는 쿨탠다드 슬랙스 여름에 이거만 입는거 같네요 ㅎㅎ 작년엔 품절이 많았는데 올해는 수월하게 잘 구매했습니다 ㅎㅎ,매년 구매하는 쿨탠다드 슬랙스 여름에 이거만 입는 거 같네요 작년엔 품절이 많았는데 올해는 수월하게 잘 구매했습니다,"작년, 올해, 매년, 여름, 많다, 슬랙스"
"테이퍼드핏 입다가 복숭아뼈까지 내려오는 기장을 입고 싶어서 구매했는데 딱 원하던 기장입니다
테이퍼드핏은 33사이즈 입었었는데 이건 31사이즈인데 신축성이 있어서 핏하게 잘맞습니다
세미와이드핏이라고 해서 조금은 통이 있을 줄 알았는데 통이 있는 디자인을 원하시면 와이드핏으로 구매하시면 될 거 같습니다",테이퍼 스핏 입다가 복숭아뼈까지 내려오는 기장을 입고 싶어서 구매했는데 딱 원하던 기장입니다 테이퍼드핏은 사이즈 입었었는데 이건 사이즈인데 신축성이 있어서 피하게 잘 맞습니다 세미 와이드 핏이라고 해서 조금은 통이 있을 줄 알았는데 통이 있는 디자인을 원하시면 와이드 핏으로 구매하시면 될 거 같습니다,"복숭아, 뼈, 사이즈, 디자인, 테"
"적당히 통풍잘되고 이쁜 핏나와서 격일로 입고있어요 
무탠다드 화이팅",적당히 통풍 잘되고 이쁜 핏 나와서 격일로 입고 있어요 무탠다드 파이팅,"격일, 나오다, 적당하다, 파이팅, 통풍"
너무좋습니다 자주 구매하는상품입니다 또살게요,너무 좋습니다 자주 구매하는 상품입니다 또 살게요,"살다, 상품"
여름 출근복으로 교복처럼 입고있는데 정말 시원하고 좋아요ㅎㅎ여름출근복으로 강추입니다!!,여름 출근복으로 교복처럼 입고 있는데 정말 시원하고 좋아요 여름 출근복으로 강추입니다,"교복, 처럼, 출근, 복, 여름, 시원하다, 강추"
"난하니 이쁩니다!
가격대비 역시 최고입니다!
휘회없습니다!",난하니 이쁩니다 가격 대비 역시 최고입니다 휘여 없습니다,"최고, 난하다, 휘, 가격, 대비"
"적당한 사이즈에 가성비 괜찮네요
은근 기장이 길어서 기장만 줄여씁니다",적당한 사이즈에 가성비 괜찮네요 은근 기장이 길어서 기장만 줄였습니다,"사이즈, 줄이다, 기장, 가성비, 적당하다, 은근"
평소 일반 슬렉스 입다가 쿨탠다드로 입으니 정말 시원하네요. 평소 입던 같은사이즈 슬렉스보다 약간 타이트한 느낌은 듭니다. 좀 여유입게 입으시려면 한치수 크게사도 좋을것 같아요,평소 일반 슬렉스 입다가 쿨탠다드로 입으니 정말 시원하네요 평소 입던 같은 사이즈 슬렉스보다 약간 타이트한 느낌은 듭니다 좀 여유 입게 입으시려면 한 치수 크게 사도 좋을 것 같아요,"슬렉스, 슬, 렉스"
믿고사는 쿨텐다드 좋아요 좋습니다 어느옷에입어도,믿고 사는 쿨텐다드 좋아요 좋습니다 어느 옷에 입어도,"쿨텐, 믿다, 살다"
허벅지가 조금 껴보일순 있는데 전혀 안불편하고 좋음,허벅지가 조금 껴 보일 순 있는데 전혀 안 불편하고 좋음,"전혀, 보이다, 허벅지, 불편하다"
깔끔하게 입기 좋은 무난한 스타일 기본기가 탄탄한 제품,깔끔하게 입기 좋은 무난한 스타일 기본기가 탄탄한 제품,"제품, 스타일, 본기, 탄탄하다, 깔끔하다, 무난"
"아빠 주려고 구매했어요!!
50대 어른도 입기 좋은 핏입니당
배불뚝이인데도 사이즈 미스 없이 잘 맞았습니다
얇아서 아빠도 잘 입으시는 거 같아용",아빠 주려고 구매했어요 대 어른도 입기 좋은 핏입니다 배불뚝이인데도 사이즈 미스 없이 잘 맞았습니다 얇아서 아빠도 잘 입으시는 거 같아요,"배불뚝이, 아빠, 핏입니, 주, 려고, 얇다, 맞다"
"쿨탠다드 매년 잘 입고 있어요
행사 자주 했으면 좋겠네요",쿨탠다드 매년 잘 입고 있어요 행사 자주 했으면 좋겠네요,"행사, 매년"
"와 넘 편하고 디자인도 근본 그 자체네요
배송도 넘 빠르고 포장도 꼼꼼해여",와 너무 편하고 디자인도 근본 그 자체네요 배송도 너무 빠르고 포장도 꼼꼼해요,"포장, 배송, 빠르다, 디자인, 꼼꼼하다, 편하다, 자체, 근본"
"직장인 전투복으로 샀음. 이만한 게 없음. 
헬스로 하체 튼튼하시면 31사서 기장 수선하셔야할 듯",직장인 전투복으로 샀으면 이만한 게 없음 헬스로 하체 튼튼하시면 사서 기장 수선하셔야 할 듯,"튼튼하다, 전투복, 수선하다, 헬스, 하체, 기장, 이만, 사서"
"바지 슬림해보이고
예쁩니다
두루두루 입기좋은옷이예요",바지 슬림 해 보이고 예쁩니다 두루두루 입기 좋은 옷이에요,"보이, 바지, 슬림"
"쿨탠다드라 확실히 가볍고 여름용이라 느껴짐.
기장도 생각보다 적당해서 수선할까 했는데
걍 입어도 될듯한 기장임.",쿨 탠다더라 확실히 가볍고 여름용이라 느껴짐 기장도 생각보다 적당해서 수선할까 했는데 그냥 입어도 될듯한 기장임,"여름, 용이, 가볍다, 수선하다, 적당하다, 탠다더, 그냥"
핏이  좀  어정쩡합니다  참고하세요  재구매의사  없습니다,핏이 좀 어정쩡합니다 참고하세요 재구매 의사 없습니다,"어정쩡하다, 참고, 핏, 의사, 재다"
약간  핏이  어정쩡합니다  재구매의사  없습니다 참고,약간 핏이 어정쩡합니다 재구매 의사 없습니다 참고,"어정쩡하다, 핏, 참고, 의사, 재다"
"너무 만족하는 제품입니다
배송도 빠르고 사이즈도 딱입니다",너무 만족하는 제품입니다 배송도 빠르고 사이즈도 딱입니다,"빠르다, 제품, 배송, 사이즈, 딱이다, 만족하다"
시원하고 여유로운 핏감이라 좋아요. 세미 와이드 그냥 슬랙스 샀다가 좋아서 여름용으로 또 샀어요~,시원하고 여유로운 팻감이라 좋아요 세미 와이드 그냥 슬랙스 샀다가 좋아서 여름용으로 또 샀어요,"팻감, 슬랙스, 그냥, 여름, 시원하다, 와이드"
"177에 80이구요
허리는33~34입는데 밴딩이라 괜찮구요 
편하고 시원해서 깔별로 구입할까 해요~",에이고요 허리는 입는데 밴딩이라 괜찮고요 편하고 시원해서 깔 별러 구입할까 해요,"시원하다, 밴딩, 편하다, 에이, 고요, 별러, 허리"
동생이 봄가을용 세미오ㅓ이드 슬랙스 잘 입어서 여름용으로도 하나 사줬어요 시원하고 좋다고 하네요 봄가을용보다 작게 나왔어요,동생이 봄가을용 세 지오이드 슬랙스 잘 입어서 여름용으로도 하나 사줬어요 시원하고 좋다고 하네요 봄가을용보다 작게 나왔어요,"작다, 사주다, 나오다, 여름, 으로도, 지오이드"
역시 무신사 스탠다드 그냥 믿고 사죠 품질좋고 가성비 최고에요 쿨탠이라 시원하네요,역시 무신사 스탠더드 그냥 믿고 사죠 품질 좋고 가성비 최고예요 쿨탠이라 시원하네요,"최고, 그냥, 믿다, 가성비, 스탠더드, 물다"
입어보니 시원하고 이정도 퀄리티 가격이면 가성비 갑,입어보니 시원하고 이 정도 퀄리티 가격이면 가성비 갑,"입어보다, 시원하다, 가성비, 가격, 이면, 퀄리티"
"좋네요.

이 가격에 이 퀄은 구매른 자극합니다.

핏도 여유롭고 부담스럽지 않게 넓어요

무엇보다 시원해요  :)",좋네요 이 가격에 이 퀄은 구매는 자극합니다 핏도 여유롭고 부담스럽지 않게 넓어요 무엇보다 시원해요,"가격, 부담, 스럽지, 넓다, 여유, 롭고, 핏, 자극, 시원하다"
배송 빠르고 옷도 좋습니다. 잘 입을게요. 감사합니다,배송 빠르고 옷도 좋습니다 잘 입을게요 감사합니다,"빠르다, 배송"
기장만 살짝 수선했고 핏은 기본 핏입니다~ 슬랙스랑 신으니 이쁩니다.,기장만 살짝 수선했고 핏은 기본 핏입니다 슬랙스랑 신으니 이쁩니다,"슬랙스, 핏입니, 기장, 핏, 수선하다, 신다, 기본"
엉덩이부분이 작게 나와서 낑겨요 좀 여유가 있었으면 좋겠습니다,엉덩이 부분이 작게 나와서 끼여요 좀 여유가 있었으면 좋겠습니다,"작다, 끼다, 나오다, 엉덩이, 여유, 부분"
이제 바지는 무탠다드입니다. 쿨탠다는 어떤가 해서 구매했는데 아직은 잘 모르겠어요 몇일 입어보먼 답나오겠죠,이제 바지는 무탠다드입니다 쿨 탠다는 어떤가 해서 구매했는데 아직은 잘 모르겠어요 며칠 입어보 먼 답 나오겠죠,"모르다, 아직, 이제, 입어보다, 나오다, 어떻다, 바지"
뭐 설명할 게 있을까요 국민바지 무탠다드 슬랙스인데,뭐 설명할 게 있을까요 국민 바지 무탠다드 슬랙스인데,"슬랙스, 바지, 설명, 국민"
사이즈딱맞고 좋습니다 재질도 좋습니다마아느,사이즈 딱 맞고 좋습니다 재질도 좋습니다 마 안 느,"맞다, 재질, 사이즈"
"174에 70 kg 스펙에 31인치 사이즈 착장한 모습입니다.
기장이 조금 긴 것 빼고는 모든 면이 마음에 드네요.
여름에 잘 입고 다닐게요~^^",에 kg 스펙에 인치 사이즈 착 장한 모습입니다 기장이 조금 긴 것 빼고는 모든 면이 마음에 드네요 여름에 잘 입고 다닐게요,"여름, 모습, 빼다, 사이즈, 장하다"
"기장감이나 핏이 딱 원하던 정도라 잘 입을 것 같아요

원래 일할때 입으려샀는데 밑위가 저한텐 생각보다 짧은느낌 이라 활동성은 좀 아쉽네여",기장감이나 핏이 딱 원하던 정도라 잘 입을 것 같아요 원래 일할 때 입으려 샀는데 밑위가 저한텐 생각보다 짧은 느낌이라 활동성은 좀 아쉽네요,"기장감, 밑위, 짧다, 아쉽다"
쿨텐다드라 얇네요 근데 검은색은 세미와이드라기보단 스트레이핏에 가까운거 같아요,쿨텐다드라 얇네요 근데 검은색은 세미 와이드라기보단 스트레이트 핏에 가까운 거 같아요,"검은색, 얇다, 와이드, 라기보단, 핏, 쿨텐다드, 스트레이트, 세미, 가깝다"
