Processed_Review,keyword
아무래도 키가 크다 보니 살짝 짧은 감은 있지만 입을만합니다 근데 진짜 너무너무 잘 비쳐요 그래서 좀 민망스 속바지 필수인데 속바지 입어도 다리라인 다 보입니다,"보이다, 민망 스, 다리 라인, 키, 크다"
cm 상의 반 하의 입는데 적당히 잘 맞습니다 키가 큰 편이라 미니 기장이고 그래도 많이 부담스러운 정도는 아니네요 다리 사이 비침이 조금 있지만 많이 신경 쓰이진 않네요 마감 깔끔하고 소재도 시원해 보여요,"신경, 비침, 부담스럽다, 마감, 시원하다, 상의, 아니다, 미니"
생각보다 이쁘긴 한데 내가 과연 이걸 입을까 어디 갈 때 입을라고 산 거지 충동구매는 지갑에 좋지 않습니다 반성해 나 한여름에 한번 입어볼게요 원래 그냥 사는 거죠 입을라고 사는 건가요,"충, 건가, 반성, 입어보다, 지갑, 걸, 살다"
일단 지금까지 사서 입었던 원피스 중에서 최고예요 평소 바지 L 사이즈 입는 하비라서 M이랑 L 엄청 고민했는데 저랑 비슷하신 분들은 엠 하셔도 충분하실 겁니다 키가 있어서 짧을 걱정했는데 길이도 딱 이쁘고 스판기 입기도 편하네요 검은색도 바로 살 거에욤 다들 고민하지 말고 사세여,"충분하다, 스판, 검은색, 고민, 겁니다, 중, 사이즈, 사서"
끝부분이 a 라인일 줄 알았는데 살짝 붙는 편이에요 근데 핏 너무 예쁩니다,"라인 일, 편이, 알다, 붙다, 끝 부분"
시원해요 사이즈 딱 좋아요 어깨가 조금 끼지만 엄청 불편하진 않아요 생각보다 짧아요 앉을 때 쪼끔 신경 쓰이는 정도,"신경, 불편하다, 시원하다, 사이즈, 쓰이다, 쪼끔"
예뻐요 너무 피할까 봐 엠으로 갔는데 에스 했어도 괜찮았을 것 같아요 다른 색도 사고 싶어요,"엠, 색도, 사고, 에스, 피, 싶다"
대부분 폴로 원피스는 너무 짧아서 못 샀는데 길이가 딱 마음에 드네요,"원피스, 길이, 대부분, 짧다, 폴로"
s는 길 것 같아서 xs로 샀더니 길이는 딱 좋아요 뱃살이 좀 신경 쓰이긴 하지만 그래도 너무 편하고 마음에 드네요 남은 여름 동안 알차게 입을 수 있을 것 같아요 이런 원피스 엄청 찾아다녔는데 드디어 딱 마음에 드는 걸 찾아서 너무 좋아요 허리 라인이 너무 예쁘게 드러나서 더 좋은 것 같아요,"드러나다, 라인, 이렇다, 길이, 신경"
소재가 얇아서 여름에 두 시원하고 편하게 입을 수 있을 거 같아요 네이비 너무 예쁘고 길이도 너무 짧지 않고 적당해서 맘에 쏙 들어요 다른 색도 구매하고 싶어요,"적당하다, 시원하다, 소재, 길이, 색도, 편하다"
비침이 있어서 속치마랑 같이 입었더니 괜찮았어요 허리도 너무 꽉 끼지 않고 적당히 잡아줘서 좋아요,"치마, 적당하다, 잡다, 비침, 허리"
다른 사이트보다 기장 길어서 좋아요 근데 목부분이 쪼끔 답답해요,"답답하다, 사이트, 목 부분, 기장, 쪼끔"
허리랑 배는 넉넉한데 어깨랑 가슴이 껴요 궁둥이도 껴서 걸으면 올라가서 미니 기장이 애초에 어깨 작은 거 알고 사서 괜찮고요 라인은 진짜 예뻐요 다리 사이 비치는 것도 생각보다 심하지 않네요,"올라가다, 궁둥이, 기장, 허리, 넉넉하다, 심하다, 라인, 비치다"
시원하고 예뻐요 밝은 데서는 다리가 좀 비치긴 하는데 그래도 예쁘고 편해서 마음에 들어요 여름에 옷 입기 귀찮을 때 딱 좋을 것 같아요 길이도 너무 짧지 않아서 좋아요,"시원하다, 서다, 길이, 비치다, 편하다, 다리"
블랙 사고 맘에 들어서 네이비도 샀어요 블랙은 m 네이비는 s 샀어요 사진 비교해 보세요,"사진, 들어서다, 블랙, 사고, 네이비, 비교, 네이비, 블랙"
매장에서 입어보고 집으로 배송했는데 시원한 소재에 치마가 너무 짧지 않아서 좋아요,"매장, 입어보다, 소재, 집, 시원하다, 치마, 배송"
핏이 너무 깔끔하고 천이 시원한 천이라서 여름에 너무 잘 입을 거 같아요,"천이, 천이, 시원하다, 여름, 깔끔하다, 핏"
길이 재질 핏 모두 만족합니다 키가 큰 편이라 걱정했는데 딱 적당했어요 비침이 좀 있어서 속바지나 속치마는 꼭 입어줘야 할 것 같아요,"치마, 만족하다, 비침, 속바지, 키, 길이, 편이, 재질, 적당하다"
편하게 입으려고 S 산 건데 XS이 핏은 더 이뻤을 거 같아요 그래도 믿고 사는 무탠다드,"편하다, 살다, 핏, 믿다"
생각보다 꽤 기장이 길어요인데 딱 무릎 위로 오는 길이었어요 저는 더 짧은 게 예쁠 것 같아서 수선해 입으려고요 핏은 정말 예뻤습니다 다만 옷이 정말 정말 정말 얇아서 자연광이나 조명 밑에서 다리 실루엣 다 비쳐요 속바지 필수인 듯,"자연 광, 기장, 수선하다, 속바지, 조명, 비치다"
허리가 좀 크긴 하지만 핏은 전체적으로 마음에 들어요 가성비 좋은 옷입니다 근데 치명적인 단점은 얇아서 속옷이 비칩니다,"치명, 전체, 가성비, 단점, 허리, 비치다, 크다"
여름에 휘뚜루마뚜루 잘 입을 것 같아요 얇아서 시원해요 근데 입고 벗을 때 빡세요 xs시켰으면 못입을뻔햤네 휴,"시원하다, 여름, 얇다, 빡세, 벗, 뻔햤"
핏도 예쁘고 굉장히 마음에 들었어요 여름에 꿈 안 꾸 스타일로 입기 좋은 것 같아요 가성비도 좋습니다 추천해요,"추천, 가성비, 스타일, 여름, 핏"
이쇼에 비슷한 제품들은 모두 짧고 허리라인 끈 달린 거라 사기가 싫었는데 무신 사건 허리라인 살짝 들어가고 길이부터 너무 마음에 들어요 모든 게 다 만족합니다 고민하면 시간 아깝습니다 그냥 사서 효 조금만 더 길었으면 깔 별러 다 샀는데 그래도 큰 키에 만족합니다 꿈 안 꾸 삽과 능입니다,"만족하다, 무신, 고민, 모든, 사건, 능, 들어가다, 사서"
휘뚜루마뚜루 가성비 최고네요 이런 브랜드 원피스 폴랑 라테 있는데 그것들보다 핏이 훨씬 이쁘고 시원합니다,"원피스, 시원하다, 가성비, 이렇다, 라테, 폴, 브랜드, 핏, 최고"
S사이즈와 M사이즈 중 뭘 사야 할지 고민 끝에 S사이즈 구매했는데 잘 맞아요 앉으면 좀 짧긴 하지만 전체적으로 만족합니다,"사이즈, 사이즈, 사이즈, 만족하다, 전체, 고민, 짧다, 앉다"
예뻐요 근데 다리 쪽 살짝 비치네요 이너 잘 챙겨 입어야 할 듯,"챙기다, 비치다, 이너, 다리"
피케 원피스 사고 싶어서 브랜드랑 인소 여기저기 보다가 무신사에서 겟 근데 생각보다 너무 만족 얇긴 한데 피하게 잡아줘서 예뻐요 색도 네이비라 너무 예쁘고 어깨가 좀 딱 맞긴 하는데 그래도 추천입니다,"추천, 사, 여기저기, 만족, 브랜드, 잡다, 색도"
잘 입고 있어요 이쁘고 상큼해 보이네요 허리라인이 살짝 들어가서 날씬해 보여요 대부분은 만족하는데 다른 분들 말처럼 비침이 있어요 밝은 곳 가면 옷 안의 다리가 비침 길이도 좋긴 한데 제가 키가 커서 살짝 더 길면 더 잘 입을 것 같아요,"비침, 날씬하다, 만족하다, 말, 비침, 상큼, 허리 라인, 들어가다, 보이다"
원하는 가격대 원하는 색상 원하는 핏 감 모두 만족,"원하다, 가격, 만족, 색상"
여행 가서도 잘 입고 평소에도 너무 잘 입고 있습니다 핏이 예쁨,"평소, 여행, 가다, 핏"
살 되어서 처음으로 입고 싶은 원피스 사본 건데 너무너무 만족하면서 잘 입고 있습니다 주변 사람들은 대 중후반으로 보인다고 하지만 그래도 저는 굿초이스라고 생각합니다,"만족하다, 보이다, 중후, 사람, 원피스"
허리라인 잡아줘서 좋음 등 배에 힘주고 다녀요 속바지 입으세요,"잡다, 허리 라인, 속바지, 힘주다, 배"
길이가 짧지 않아서 좋고 가성비로 입기 좋은 것 같아요,"가성비, 길이, 짧다"
짧을 거 알고 샀지만 대박 짧음 어깨선이랑 가슴 딱 맞고 배 부분 넉넉 치마는 약간 A 라인으로 떨어짐,"라인, 넉, 대박, 알, 치마, 가슴, 부분, 짧다, 짧다, 어깨 선"
사이즈 한 사이즈 더 작게 구매하는 게 예뻤을 것 같지만 그냥 넉넉하게 입는 것도 나쁘지 않아 교환하지 않았어요 생각보다 얇고 비침이 있어 속치마를 입고 입었습니다,"치마, 넉넉하다, 사이즈, 교환, 비침, 작다"
상의가 생각보다 타이트하고 소재도 좀 얇아요 시원하긴 할 거 같아요,"상의, 타이트, 시원하다, 소재, 얇다"
약간 요런 너 김 길이 참 거하세요 예쁘게 짧아요 그래서 속바지는 필수입니다,"필수, 속바지, 요런, 길이, 짧다"
꾸안꾸로 너무 좋아요 답답하지 않고 확실히 시원한 듯,"답답하다, 시원하다, 확실하다, 꾸안꾸"
이뻐요 기본 아이템으로 너무 맘에 들어요 네이비 색도 진해서 좋습니다,"진하다, 아이템, 네이비, 기본, 색도"
길이가 딱이네요 너무 짧지도 길지도 않는 활동성 좋아요 바디쉐입도 딱 예쁘게 떨어지는 것 같아요,"활동, 길이, 짧다, 바디 쉐 입도, 떨어지다"
키가 큰 편인데 생각보다 안 짧아서 좋았어요 예쁩니다,"키, 편, 짧다"
역시 문탠 다 드는 가성비 최고네요 평범한 체격이신 분들은 m 추천드립니다,"평범하다, 체격, 추천 드리다, 가성비, 문탠, 분, 최고"
에인데 기장도 딱이고 적당히 피트되며 가볍고 편해요 배짱 좀 더 빼고 입으면 더 이쁠 것 같아요,"적당하다, 가볍다, 편하다, 기장, 피트, 빼다, 배짱"
생각보다 많이 두껍지 않아 엄청 더운 날씨에 입어도 나쁘지 않은 재질이에요 네이비 색상이 적당히 선명해서 색이 바래 보이거나 하지는 않아 좋아요 가슴 쪽 단추 채우는 부분이 적당히 텐션이 좋아서 안쪽이 보일 염려가 없어요 다만 조금 비치는 게 있네요,"선명하다, 비치다, 날씨, 재질, 색상, 텐션, 부분, 적당하다, 보이다"
살짝 비쳐요 하지만 핏이 너어어무 맘에 들어서 올여름 교복 탬이에 용 얇아서 금방 마르고 좋아유,"비치다, 들어서다, 마르고, 어어 무, 올여름, 금방, 탬이, 교복"
피케 원단이 탄탄해서 속옷 라인이 드러나지 않는 게 좋고 너무 딱 달라붙지 않아 단정하게 입을 수 있습니다 기장도 널찍합니다,"단정하다, 탄탄하다, 기장, 라인, 드러나다, 원단, 피케"
고민하다가 S 했는데 잘한 거 같아요 군살이 다 커버되지는 않지만 편하고 예쁘게 입을 수 있습니다,"편하다, 고민, 군살, 자다, 커버"
허리가 들어가서 라인이 살아요 다만 기장이 조금 길어요,"기장, 들어가다, 허리, 라인, 살다"
작년에 산 블랙 XS 있는데 승마 살고 반쪽 살이 좀 부각돼서 네이비는 S로 샀는데 전체적으로 커서 편하긴 한데 핏은 xs이 더 예쁘네요 첫 번째 사진이 네이비 S 두 번째가 블랙 XS 교환하기 귀찮아서 그냥 입으려구요 그리고 네이비가 좀 진해서 굳이 색상 두 개 다 안 사도 될 거 같아요,"진하다, 전체, 사진, 색상, 살이, 교환, 구, 살, 승마"
사이즈도 여유 있고 기장도 딱 여유 있어서 좋았어요 몸에 붙지도 않고 재질도 시원해서 한여름까지 너무 잘 입을 고 같아 용,"시원하다, 기장, 사이즈, 재질, 여유, 몸"
길이가 너무 짧지 않아서 좋아요 면도 더운 면 아니어서 시원하게 입을 수 있겠네요,"시원하다, 아니다, 면도, 길이, 덥다, 짧다"
생각보다 벙벙하게 커요 xs 사도 신축성 좋아서 잘 맞을 듯,"벙벙하다, 신축, 맞다, 크다, 사도"
강아지랑 산책 갈 때나 동네 잠깐 나갈 때 편하게 입고 다녀요 예뻐요,"강아지, 산책, 편하다, 동네"
다른 후기들 보고 타이트하게 입기 싫어서 스몰로 했더니 딱 편하게 입기 좋아요 소재 확인은 제대로 안 했는데 그렇게 덥지 않아서 한여름에도 입기 좋아요,"덥다, 타이트, 편하다, 한여름, 소재, 확인, 후기, 제대로"
편하고 땀 흡수도 빨라서 여름 교복 템으로 입고 다니고 있어요 길이도 짧지 않아서 키 큰 분들한테도 추천드려요,"추천 드리다, 분, 편하다, 길이, 흡수, 여름, 교복"
얇긴 한데 엄청 비치는 느낌은 아니라 속바지 입고 입으면 괜찮고 허리 라인 살짝 잡아줘서 죠습니다 다만 허리 옆라인은 잡아주는데 앞뒤로는 잡아주는 라인이 없어서 옆에서 보면 약간 뜨긴 하는데 길이도 적당하고 괜찮아요,"잡다, 습니, 잡다, 적당하다, 아니다, 비치다, 라인, 잡다, 라인"
키한테 M사이즈 적당하니 딱 맞는듯해요,"사이즈, 키, 적당하다, 맞다"
너무 짧지 않아서 좋아요에 무릎 약간 위로 떨어져서 부담 없습니다,"부담, 짧다, 위로, 없다, 무릎, 떨어지다"
Pk 원피스 갖고 싶었는데 무신사 스탠더드가 가격도 괜찮고 후기도 좋아 구매했어요 비침이 약간 있지만 만족해요,"만족하다, 가격, 물다, 원피스, 스탠더드, 비침, 후기"
색감도 적당하고 원피스 길이가 적당해서 좋아요 완전 기본 템이라 여름에 입기 좋을 것 같아요,"적당하다, 적당하다, 원피스, 길이, 색감, 기본, 여름"
M 사이즈 작으려나 너무 핏되어 보기 싫을까 고민하며 시켰는데 군살 잘 커버해 주고 적당히 핏되어 기분 좋네요 상체가 더 튼실한 체형인데 비교적 잘 가려주는 것 같아요 살을 빼면 더 예쁘겠죠,"적당하다, 체형, 상체, 비교, 튼실하다, 고민, 사이즈, 커버, 가다, 작다"
허리가 길어서 L 샀더니 딱 좋아요 비치긴 한데 색이 네이비라 속옷 색이 무슨 색인지까진 보이진 않아요,"허리, 보이다, 네이비, 색, 비치다"
키가 큰데도 적당한 길이라서 더 이뻤어요 키 크신 분들 잡임을 거 같습니다,"크다, 크다, 키, 길이, 잡임, 적당하다"
너무 이쁨 그런데 조금 길어서 한 단 줄였어요 더 슬림 해 보이고 재질도 좋아서 오래 입을 것 같아요,"재질, 보이, 슬림"
길이도 딱 맞고 아주 맘에 듭니다 여름에 잘 입고 다녔어요,"길이, 여름, 맞다"
그렇게 시원한 재질은 아니지만 예뻐서 만족해요,"만족하다, 재질, 시원하다, 아니다"
너무 예뻐요 피해서 날씬해 보이고 얇아서 시원해요,"날씬하다, 시원하다, 피해, 보이, 얇다"
동생 주려고 샀는데 괜찮아요 정도 되시는 분들은 s입세요,"동생, 려고, 분"
다른 분들 후기처럼 비치는 건 있어서 반드시 속치마나 속바지 입고 입어야 해요 근데 많이 비치진 않고 생각보다 옷 소재도 탄탄해서 꾸안꾸룩으로 잘 입을 거 같아요 XS랑 S 고민하다가 소매길이 때문에 S 했는데 잘 선택한 거 같아요 조금 더 피하게 붙었으면 좋겠는데 허리라인 들어가 있어서 그렇게 벙벙해 보이진 않아서 좋아요 전 길이가 길어서 조금 잘라 입을 생각입니다,"벙벙하다, 소매 길이, 선택, 속바지, 비치다, 고민, 탄탄하다"
s 괜찮아요 어깨가 조금 딱 맞긴 한데 앞에 단추 하나 열면 그렇게 불편하진 않아요 좀 더 편하게 입으려면 m이 좋을 것 같습니다,"불편하다, 열다, 편하다, 단추, 하나"
이쁘고 가벼워요 여름에 딱일 듯 카디건 하나 걸치면 좋겠어요 빨리 더운 여름 왔으면 살짝 비치긴 하는데 괜찮은 것 같아요,"걸치다, 카디건, 가볍다, 비치다, 덥다, 여름, 여름, 하나"
전반적으로 조금 널찍함 M이 적당할 듯 디자인이 무난하고 캐주얼로도 입기 편함,"전반, 적당하다, 캐주얼, 편하다, 무난, 디자인, 널찍하다"
키가 커서 기장이 너무 짧지 않은 걸 찾고 있었는데 무탠다드가 딱이네요 날씬해 보이고 예뻐요,"날씬하다, 기장, 커서, 키, 보이, 찾다, 짧다"
매장에서 입어보고 앱이 더 싸길래 구매했어요 원단이 너무 얇아서 너무 좋습니다,"매장, 입어보다, 앱, 원단, 싸다, 얇다"
S부터 아닌 XS부터 있어서 제 체형에 맞춤한 듯 딱 맞아서 너무 마음에 들어요 그리고 배송도 전날 오후 주문하고 다음날 오후에 받았어요,"배송, 주문, 오후, 전날, 체형, 아니다"
상비 하비 아니고 그냥 골고루 살 있는 체형입니다 미디엄이랑 스몰이랑 고민하다가 스몰로 주문했는데 안 작아요 그렇게 꽉 낀다는 느낌도 아니고 나름 여유 있어요 키 빼 몸 정도시면 취향 따라 편하게 휘뚜루마뚜루요 M 꿈 안 꾸 데이트용 S 이렇게 선택하시면 될 것 같아요 소재는 약간 아저씨들 기능성 티셔츠 소재 느낌 이걸 쿨 탠다더라고 하나 보군요 그래도 정말 시원할 것 같긴 해요,"미디엄, 체형, 선택, 시, 고민, 스몰, 기능, 걸, 상비"
한 여름에 입을 깔끔한 미니 원피스 필요해서 샀아요 굉장히 얇고 시원해서 땀도 금방 마를 원단이라 여름에 제격일 듯해요 기장이 길어서 저는 수선했는데 품은한테 적당한 핏으로 너무 끼지도 널찍하지도 않게 딱 좋았어요,"시원하다, 필요하다, 기장, 적당하다, 원피스, 마르다, 격일"
사이즈인데 어깨가 작게 나온 거 같아서 한 사이즈 업해서 샀더니 어깨는 잘 맞고 품은 좀 남아서 벨트 차고 입어요,"업, 사이즈, 사이즈, 남아, 나오다, 작다, 차고, 벨트, 품다"
얇아서 조금 비치긴 하지만 엄청 신경 쓰이는 정도는 아니에요 다만 제 키에는 조금 짧은 감이 있네요,"신경, 아니다, 비치다, 키, 쓰이다"
허리 핏대 잡아주고 짧지도 않아서 편하게 입기 좋아요,"잡다, 편하다, 허리, 핏대, 짧다"
기본 피케 원피스이고 남색이라 더 예쁜 것 같아요,"원피스, 남색, 기본, 피케"
편하고 시원한데 예뻐서 자주 입어요 이거 입고 원피스 정보 물어보는 친구들도 몇 있었어요 다만 너무 얇아서 네이비색인데도 치마 속이 너무 비치고 입었을 때 왼쪽 부분 상표 박음질이 조금 허술해서 라인이 이상합니다 그런데 크게 거슬릴 정도는 아니라 그냥 입어요,"물어보다, 이상하다, 허다 술, 네이비 색인, 박음질, 비치, 친구"
평소 큰 키에 인터넷에서 원피스를 구매하면 너무 짧아서 못 입었는데 이 제품은 짧긴 하지만 보기 불편하지도 않고 활동에 지장을 주지 않는 선에서 예쁘게 짧은 기장이라서 너무 좋았어요 굿,"불편하다, 기장, 지장, 원피스, 평소, 선, 주지, 활동"
매장에서 입어보고 맘에 들어서 주문했는데 그 옷이 아니었어요 매장에서 입은 옷은 단추가 없었는데 이건 있고 핏도 묘하게 달라요,"매장, 입어보다, 묘, 들어서다, 단추, 달라, 이건, 핏"
너무 시원하고 예쁘고 진짜 진짜 편합니다 XS와 S 고민했는데 XS로 입으면 더 예쁠 것 같네요 S가 저랑 좀 큽니다 그래도 너무 마음에 듭니다,"편하다, 크다, 시원하다, 오다, 가다"
사이즈 고민했는데 제 스펙에 딱 좋은 사이즈고 핏이랑 디자인 색감 다 예뻐요 처음에 봉제 불량 제품이 왔는데 교환이 너무 빨라서 놀랐네요 배송이 총알 배송급이에요 여름에 가볍게 입기 좋을 거 같아서 추천합니다,"추천, 배송, 배송, 사이즈, 교환, 사이즈, 디자인, 총알, 가볍다"
이뻐요 좀 비치기는 해서 걱정되긴 한다만 그래도 잘 입고 다닐 거 같네요 시원하고,"비치, 시원하다, 걱정"
아랫배 가 나오면 안 돼요 경험담입니다 밥 먹고 방심한 순간의 저의 모습을 잊을 수 없어요,"험담, 방심하다, 모습, 순간, 나오다, 먹다, 없다, 배, 돼다"
라인이 딱 들어가서 날씬해 보여요 근데 생각보다 길어서 은행원 같은 느낌이랄까,"날씬하다, 은행원, 보이다, 들어가다, 라인, 랄 끄다"
예뻐요 얇고 시원해서 여름용으로 딱이에요 속바지는 필수에요,"여름, 필수, 시원하다, 속바지, 얇다, 딱이다"
팔뚝살 때문에 살을 빼고 입어야겠다 싶어서 배송이 하루 늦은 건 괜찮았습니다 m 살걸 했지만 기장은 맘에 들어서 그냥 제가 살을 뺄게요 옷 자체는 얇고 예쁩니다,"배송, 기장, 살걸, 들어서다, 살, 자체, 빼다, 그냥"
바로 출발은 안 했지만 입어보니 팔뚝살 때문에 살을 빼고 입어야겠다 싶어서 배송이 하루 늦은 건 괜찮았습니다 m 살걸 했지만 기장은 맘에 들어서 그냥 제가 살을 뺄게요 옷 자체는 얇고 예쁩니다,"입어보다, 배송, 기장, 자체, 들어서다, 살걸, 살, 출발"
생각보다 어두운 네이비라 거의 검정 같아요 근데 시원한 대신 다 지침 속에 속옷 원피스 입어야 할 듯,"원피스, 검정, 시원하다, 네이비, 대신, 두운, 속, 지침"
