Review,Processed_Review,keyword
"무난하지만 이쁜.. 
데일리하게 코디하기 좋아요 

재질도 시원하고 핏도 이쁘고 
허리에 단추로 조절도 할 수 있어서 좋슴니다 

오프라인에서 입어보고 s m 중 사이즈를 고민했는데 
키 160후반 몸무게 55 아래이신분은 s 추천드려요 !
핏이 슬림해보이는게 좋다! 하시면 스몰
넉넉하게 입는게 좋다! 하시면 미듐 추천이요 :)",무난하지만 이쁜 데일리 하게 코디하기 좋아요 재질도 시원하고 핏도 이쁘고 허리에 단추로 조절도 할 수 있어서 좋습니다 오프라인에서 입어보고 s m 중 사이즈를 고민했는데 키 후반 몸무게 아래 이 신분은 s 추천드려요 핏이 슬림 해 보이는 게 좋다 하시면 스몰 넉넉하게 입는 게 좋다 하시면 미디엄 추천이요,"추천, 드리다, 입어보다, 슬림, 몸무게"
소재가 가을에 입기 딱 좋은 것 같아요 핏도 예뻐요 !,소재가 가을에 입기 딱 좋은 것 같아요 핏도 예뻐요,"핏, 가을, 소재"
기본 카고치마로 체고예요 뒷밴딩 짱싫어해서 이걸로 골라봤는데 역시 무탠다드 실망시키질 않네요 박음질 퀄리티도 너무 좋고 원단이나 주머니도 깔끔하니 좋아요! 색도 어디에나 잘어울립니다! 만족만족;),기본 카고 치마로 체고예요 뒷밴딩 짱 싫어해서 이걸로 골라봤는데 역시 무탠다드 실망시키질 않네요 박음질 퀄리티도 너무 좋고 원단이나 주머니도 깔끔하니 좋아요 색도 어디에나 잘 어울립니다 만족 만족,"퀄리티, 깔끔하다, 주머니, 만족, 고르다, 원단, 걸"
저 살 많이 쪄서 안맞으면 어쩌나 싶었는데 오히려 허리가 많이 남아요! 77분들까지 완젼 가능할것 같아요!! 질은 모 넘 좋네용! 여름에도 입을정도로 가벼운 소재에요,저 살 많이 쪄서 안 맞으면 어쩌나 싶었는데 오히려 허리가 많이 남아요 분들까지 완전 가능할 것 같아요 질은 모 너무 좋네요 여름에도 입을 정도로 가벼운 소재예요,"여름, 가볍다, 가능하다, 허리, 맞다, 소재"
톤다운색 너무예쁘고 가성비 굿입니다 너뮤잘삿어요,톤 다운 색 너무 예쁘고 가성비 굿입니다 너뮤잘삿어요,"뮤, 삿, 굿, 가성비, 다운"
저정말 돼지인데 커요....커서 핏이별루에여 더부해보임 근데 막 엄청별로는 아니라 걍입어여 저랑비슷하시면 꼭 s사세여,저 정말 돼지인데 커요 커서 핏이 별로에 여 더 부해 보임 근데 막 엄청 별로는 아니라 그냥 입어요 저랑 비슷하시면 꼭 s 사세여,"돼지, 크다, 커서, 별로, 그냥"
"S사이즈 허리가 크더라구요 보통 엠ㅇ입는데 실측보고 엣
스샀는데 너무 잘샀어요 얇아서 여름에 제격인듯해용",S사이즈 허리가 크더라고요 보통 엠 입는데 실측 보고 엣 스샀는데 너무 잘 샀어요 얇아서 여름에 제격인듯해요,"스, 제격, 듯해, 얇다, 여름, 크다, 보고, 실측, 허리"
"아주아주 만족스러워요
너무 깔롱부리지 않은 기본 카고 롱스커트입니다
보통 키이신 분들은 발목까지 올듯 싶어요",아주아주 만족스러워요 너무 칼롱 부리지 않은 기본 카고 롱스커트입니다 보통 키이신 분들은 발목까지 올듯싶어요,"발목, 롱, 스커트, 오다, 분, 아주아주, 만족스럽다, 보통, 부리, 지"
역시 무탠다드 길지만 제 키에 맞는 길이의 치마를 찾았는데 딱 좋아요ㅠㅠ옹엉ㅠㅠ색감도 넘 맛돌릐구요 다른색도 사구싶아요🤍 허리가 조금 커서 핏이 저한텐 어벙한 느낌이 있지만 엑스스몰은 작을것 같아서 스몰했지만 그부분만 조금 슬프네요흙,역시 무탠다드 길지만 제 키에 맞는 길이의 치마를 찾았는데 딱 좋아요옹엉색감도 너무 맛돌릐구요 다른 색도 사구 싶아요 허리가 조금 커서 핏이 저한텐 어벙한 느낌이 있지만 엑스스몰은 작을 것 같아서 스몰 했지만 그 부분만 조금 슬프네요 흙,"허리, 옹, 엉, 색감, 작, 색도, 슬프다, 길이, 길, 스몰"
생각보다 허리가 컸어요! 바스락 거리는 재질인데 딱 발목까지 와서 너무 예쁘네요,생각보다 허리가 컸어요 바스락거리는 재질인데 딱 발목까지 와서 너무 예쁘네요,"재질, 발목, 크다, 바스락, 거리, 허리, 오다"
"스판이 있어서 쭉쭉 늘어나서 정말 편해요. 허리사이즈도 단추로 어느정도 조절가능하기 때문에 사이즈에 큰 구애 안받을 것 같아요. 제 스펙에는 (158-48) xs사이즈 좋았어요
앉아있다보면 구김이 잘 가긴 하는데, 서있으면 또 펴지기도 해요",스판이 있어서 쭉쭉 늘어나서 정말 편해요 허리 사이즈도 단추로 어느 정도 조절 가능하기 때문에 사이즈에 큰 구애 안 받을 것 같아요 제 스펙에는 xs 사이즈 좋았어요 앉아있다 보면 구김이 잘 가긴 하는데 서있으면 또 펴지기도 해요,"사이즈, 단추, 스판, 앉다, 늘어나다, 쭉쭉, 스펙, 에는"
"바스락거리는 원단이고 광택 없음
안감 없지만 비침 없음
뒷트임이 길게 있어서 보폭에 전혀 지장없음
허리가 큰편인데 안쪽으로 조금 조절가능함
컬러는 노란끼 많지않은 회베이지색
한여름까지 입어질만한 두께임",바스락거리는 원단이고 광택 없음 안감 없지만 비침 없음 뒤트임이 길게 있어서 보폭에 전혀 지장 없음 허리가 큰 편인데 안쪽으로 조금 조절 가능함 컬러는 노란 끼 많지 않은 회 베이지색 한여름까지 입어질만한 두께임,"컬러, 노랗다, 베이지색, 허리, 바스락, 거리, 길다, 안감"
얇고 가볍고 입고 활동하기 편해요 여름까지 잘 입을가같아요,얇고 가볍고 입고 활동하기 편해요 여름까지 잘 입을 가 같아요,"편하다, 가볍다, 얇다, 활동, 여름"
"소재가 시원하고 신축성이 좋아서 진짜 자주 입게돼요. 여행갈 때도 출근할 때도 입는 데일리템이 되어부럿음
건메탈도 같이 구매했는데 일주일동안 두개 돌려입어요 짱짱
색이 밝아서 아이보리나 그레이 상의 잘어울림",소재가 시원하고 신축성이 좋아서 진짜 자주 입게 돼요 여행 갈 때도 출근할 때도 입는 데일리템이 되어부럿음 건에 탈도 같이 구매했는데 일주일 동안 두 개 돌려 입어요 짱짱 색이 밝아서 아이보리나 그레이 상의 잘 어울림,"색, 출근, 밝다, 그레이, 탈, 데일리, 건"
매장에서 입어보고 색상많이 고민하다가 베이지로 했는데 너어무 이뻐요 착용감도 너무 편해서 손이 자주 갑니다 몸매도 이뻐보이고 시원해유 블랙도 살까 합니다앗!!( 한사이쥬 작게 사세요),매장에서 입어보고 색상 많이 고민하다가 베이지로 했는데 너무 이뻐요 착용감도 너무 편해서 손이 자주 갑니다 몸매도 이뻐 보이고 시원해 유 블랙도 살까 합니다앗 한사이쥬 작게 사세요,"착용, 감다, 색상, 입어보다, 편하다, 고민, 보이, 블랙, 몸매"
"생각보다 길고, 크고, 얇아요.
약간의 신축성이 있어서 활동하는데 불편하지는 않아요.
보통 28입으면 넉넉한데 s사이즈하니 딱 좋아요.",생각보다 길고 크고 얇아요 약간의 신축성이 있어서 활동하는데 불편하지는 않아요 보통 입으면 넉넉한데 s사이즈 하니 딱 좋아요,"s, 사이즈, 크다, 얇다, 길다, 넉넉하다, 불편하다"
제가 골반이랑 엉덩이가 있는 체형인데 스몰 사이즈도 괜찮아요. 허리는 좀 커서 단추로 조이면 딱이네요. 뒤에 슬릿 덕분에 하나도 안 불편하고! 치마 사고 딱 개시한 날 샌드위치 먹다가 토마토를 흘렸는데 방수? 기능이 있는지 토마토만 샥 떼어내니까 흔적도 안 남았네요 후후 적당히 물 흘려보면 데구르르 굴러갑니다. 자주 흘리고 묻히는 제게 아주 찰떡궁합! 봄이랑 여름에 입기 좋을 것 같아용,제가 골반이랑 엉덩이가 있는 체형인데 스몰 사이즈도 괜찮아요 허리는 좀 커서 단추로 조이면 딱이네요 뒤에 슬릿 덕분에 하나도 안 불편하고 치마 사고 딱 개시한 날 샌드위치 먹다가 토마토를 흘렸는데 방수 기능이 있는지 토마토만 샥 떼어내니까 흔적도 안 남았네요 후후 적당히 물 흘려보면 데구루루 굴러갑니다 자주 흘리고 묻히는 제게 아주 찰떡궁합 봄이랑 여름에 입기 좋을 것 같아요,"토마토, 불편하다, 슬릿, 흘리다, 묻히다, 스몰, 찰떡, 궁합, 방수"
"핫한 제품 사이즈 고민하다 골랐는데 커서 놀랬다가
센스있게 조절 단추가 있어 안심했어요. 제키기준 발목까지오는 롱기장인데 뒷트임이 길어서 안불편해요 가을에
잘입을텐데 날씨가 급추워져서 얼른 입고다녀야 겠어요",핫한 제품 사이즈 고민하다 골랐는데 커서 놀랬다가 센스 있게 조절 단추가 있어 안심했어요 제키기 준 발목까지 오는 롱 기장인데 뒤트임이 길어서 안 불편해요 가을에 잘 입을 텐데 날씨가 급추워져서 얼른 입고 다녀야겠어요,"발목, 날씨, 핫, 급, 추워지다, 불편하다, 기장, 가을, 고르다"
"매장에서 입어보고 인터넷으로구매했는데
허리가 너무 커요 ㅋㅋ
가볍고 좋긴합니다
뒷트임 편하고요
호캉스가서 입었눈데 좋았어요",매장에서 입어보고 인터넷으로 구매했는데 허리가 너무 커요 가볍고 좋긴 합니다 뒤트임 편하고요 호캉스가서 입었는데 좋았어요,"매장, 입어보다, 인터넷, 가볍다, 편하다, 호캉스가"
"스몰 사이즈 구매후 M사이즈로 다시 구매했어요  스몰은 허리는 맞는데 골반이 타이트해서 불편하더라구요
한사이즈 업니 허리는 좀 낙낙하지만 비조로 조절해서 입으면 되고 엉디가 좀 여유있으니까 훨씬 날씬해보이고 덜 더워요

로우로 입어도 하이로 입어도 엉디사이즈에 맞추는게 좋네요",스몰 사이즈 구매 후 M사이즈로 다시 구매했어요 스몰은 허리는 맞는데 골반이 타이트해서 불편하더라고요 한 사이즈 업니 허리는 좀 낙낙하지만 비조로 조절해서 입으면 되고 어디 가 좀 여유 있으니까 훨씬 날씬해 보이고 덜 더워요 호우로 입어도 하이로 입어도 어디 사이즈에 맞추는 게 좋네요,"사이즈, 여유, 골반, 타이트, 덥다"
"사진이랑 똑같아요
마감처리 핏 좋아요
상의랑 다 무난하게 어울려서
아무거나 주워입고 나가고싶을때 자주 입어요",사진이랑 똑같아요 마감 처리 핏 좋아요 상의랑 다 무난하게 어울려서 아무거나 주워 입고 나가고 싶을 때 자주 입어요,"무난, 똑같다, 어울리다, 사진, 상의, 줍다"
"사이즈 s랑 m 고민하던 중에 s로 골랐는데 생각보다 여유롭고 좋았어요! 과식해도 문제없을듯해용
양 옆에 조절하는 단추가 있어서 줄이면 이쁘게 딱 맞기도 해서 휘뚜루마뚜루 잘 입을 것 같아요",사이즈 s랑 m 고민하던 중에 s로 골랐는데 생각보다 여유롭고 좋았어요 과식해도 문제없을듯해요 양옆에 조절하는 단추가 있어서 줄이면 이쁘게 딱 맞기도 해서 휘뚜루마뚜루 잘 입을 것 같아요,"사이즈, 단추, 과식, 고르다, 조절"
"허리가 약간 크긴한데 조절 단추가 있어서 줄일수 있어요. 
얇아서 시원하고 잘 늘어나서 편해요.",허리가 약간 크긴 한데 조절 단추가 있어서 줄일 수 있어요 얇아서 시원하고 잘 늘어나서 편해요,"얇다, 늘어나다, 편하다, 크다, 줄이다, 허리, 시원하다"
"S사이즈 양쪽 단추채우고 널널합니다..
xs 도 맞겠지만 아줌마라 뱃살이 튀어나와서 안예쁠거 같은 느낌??
쫙쫙 잘도 늘어나고 뒷트임이 있어서 대박 편함…
다른색상도 사고프다 ㅠㅠ",S사이즈 양쪽 단추 채우고 널찍합니다 xs 도 맞겠지만 아줌마라 뱃살이 튀어나와서 안 예쁠 거 같은 느낌 쫙쫙 잘도 늘어나고 뒤트임이 있어서 대박 편함 다른 색상도 사고프다,"색상, 쫙쫙, 뱃살, 사, 고프다, 편하다, 맞다, 아줌마, 널찍하다"
"무신사스탠다드매장에서 실물보고 이뻐서 온라인으로 구매했어요!
저렴한티 안나고 시원합니다.
162기준 조금 길어서 길이는 발목보이게 수선해야할거같아요.",무신사 스탠더드 매장에서 실물 보고 이뻐서 온라인으로 구매했어요 저렴한 티 안 나고 시원합니다 기준 조금 길어서 길이는 발목 보이게 수선해야 할 거 같아요,"저렴하다, 매장, 수선하다, 온라인, 시원하다, 보이"
"허리도 살짝 크고 기장도 엄청 길어요 
But.. 예쁘니까 그냥 품어요 바스락 거려도 편하고 좋아요 
카고 스커트 솔직히 다른 브랜드는 너무 비싸요ㅜ 
무탠다드가 그나마 합리적인 가격대라서 샀는데 만족해용 
가을에도 잘 입을거 같구 … 암튼 기장이 길긴 기네요 
구래도 잘 입어보려구용",허리도 살짝 크고 기장도 엄청 길어요 But 예쁘니까 그냥 품어요 바스락 거려도 편하고 좋아요 카고 스커트 솔직히 다른 브랜드는 너무 비싸요 무탠다드가 그나마 합리적인 가격대라서 샀는데 만족해요 가을에도 잘 입을 거 같고 암튼 기장이 길긴 기네요 구래도 잘 입어보려고요,"브랜드, 가격, 대, 라서, 비싸다, 거려, 가을, 허리"
카고 스타일이라 트랜디하고 너무 이쁩니다!! 맥시 스커트 찾고 있었는데 164기준 딱 발목에 와서 너무 예쁘고 뒷트임이 있어 걸을 때도 정말 편해요!! 엄청 힙한 무드도 아니라 데일리로 잘 입을 것 같고 다가오는 여름에 입기 좋은 재질이라 더 손이 갈 것 같습니다~! 허리도 폭 넓게 조정되어서 정말 좋아요! 여러모로 다 만족한 제품인 것 같습니다 :),카고 스타일이라 트랜디하고 너무 이쁩니다 맥시스커트 찾고 있었는데 기준 딱 발목에 와서 너무 예쁘고 뒤트임이 있어 걸을 때도 정말 편해요 엄청 힙한 무드도 아니라 데일리로 잘 입을 것 같고 다가오는 여름에 입기 좋은 재질이라 더 손이 갈 것 같습니다 허리도 폭넓게 조정되어서 정말 좋아요 여러모로 다 만족한 제품인 것 같습니다,"발목, 걸, 손, 스타일, 무드, 여름, 재질"
"후기대로 허리가 좀 큼.
근데 엉덩이 때문에 사이즈는 이게 맞는 것 같음
얇고 길어서 좋음",후기대로 허리가 좀 큼 근데 엉덩이 때문에 사이즈는 이게 맞는 것 같음 얇고 길어서 좋음,"후기, 대로, 때문, 얇다, 엉덩이, 사이즈"
베이지색상 다른컬러와 매칭이 잘되고 핏이 넘 마음에 듭니다. 샤라락한 천이라 시원하고 주머니도 있어 활용성 매우좋습니다.,베이지 색상 다른 컬러와 매칭이 잘되고 핏이 너무 마음에 듭니다 샤라락한 천이라 시원하고 주머니도 있어 활용성 매우 좋습니다,"색상, 컬러, 주머니, 베이지, 천이"
