Review,Processed_Review,keyword
"아무래도 키가 크다보니 살짝 짧은감은 있지만 입을만합니다
근데 진짜 너무..너무 잘비쳐요..그래서 좀 민망스... 속바지 필수인데 속바지입어도 다리라인 다보입니다",아무래도 키가 크다 보니 살짝 짧은 감은 있지만 입을만합니다 근데 진짜 너무너무 잘 비쳐요 그래서 좀 민망스 속바지 필수인데 속바지 입어도 다리라인 다 보입니다,"속바지, 아무래도, 민망, 감다, 필수, 인데, 근데, 다리, 크다, 보이다"
"173cm  상의 55반 하의 66 입는데 적당히 잘 맞습니다~
키가 큰 편이라 미니기장이고 그래도 많이 부담스러운 정도는 아니네요!

다리사이 비침이 조금 있지만 많이 신경쓰이진 않네요

마감 깔끔하고 소재도 시원해보여요😆",cm 상의 반 하의 입는데 적당히 잘 맞습니다 키가 큰 편이라 미니 기장이고 그래도 많이 부담스러운 정도는 아니네요 다리 사이 비침이 조금 있지만 많이 신경 쓰이진 않네요 마감 깔끔하고 소재도 시원해 보여요,"마감, 하의, 부담스럽다, 상의, 이고, 미니, cm, 편이, 깔끔하다, 쓰이다"
생각보다 이쁘긴한데 내가 과연 이걸 입을까...어디갈때 입을라고 산거지 충동구매는 지갑에 좋지않습니다 반성해 나ㅠ 한여름에 한번 입어볼게요 원래 그냥 사는거죠 입을라고 사는건가요,생각보다 이쁘긴 한데 내가 과연 이걸 입을까 어디 갈 때 입을라고 산 거지 충동구매는 지갑에 좋지 않습니다 반성해 나 한여름에 한번 입어볼게요 원래 그냥 사는 거죠 입을라고 사는 건가요,"살다, 지갑, 반성, 건가, 거지, 원래, 한번, 갈다, 한여름, 그냥"
"일단 지금까지 사서 입었던 원피스 중에서 최고에요
평소 바지 L사이즈 입는 하비라서
M이랑 L 엄청 고민했는데  저랑 비슷하신분들은 엠 하셔도 충분하실겁니다! 키가 있어서 짧을 걱정했는데 길이도 딱 이쁘고 스판끼 입기도 편하네요😆😆
검정색도 바로 살거에욤 다들 고민하지말고 사세여~~",일단 지금까지 사서 입었던 원피스 중에서 최고예요 평소 바지 L 사이즈 입는 하비라서 M이랑 L 엄청 고민했는데 저랑 비슷하신 분들은 엠 하셔도 충분하실 겁니다 키가 있어서 짧을 걱정했는데 길이도 딱 이쁘고 스판기 입기도 편하네요 검은색도 바로 살 거에욤 다들 고민하지 말고 사세여,"고민, 겁니다, 거에욤, 검은색, 하비, 스판, 충분하다, 말고, 바지, 평소"
끝부분이 a라인일 줄 알았는데 살짝 붙는 편이에요 근데 핏 너무 예쁩니당,끝부분이 a 라인일 줄 알았는데 살짝 붙는 편이에요 근데 핏 너무 예쁩니다,"알다, 편이, 붙다, 부분, 근데, 라인"
시원해요! 사이즈 딱 좋아요. 어깨가 조금 끼지만 엄청 불편하진 않아요. 생각보다 짧아요. 앉을때 쪼끔 신경쓰이는 정도.,시원해요 사이즈 딱 좋아요 어깨가 조금 끼지만 엄청 불편하진 않아요 생각보다 짧아요 앉을 때 쪼끔 신경 쓰이는 정도,"쪼끔, 앉다, 불편하다, 어깨, 쓰이다, 신경, 사이즈, 짧다, 시원하다"
예뻐용 너무 핏할까봐 엠으로 갔는데 에스 했어도 괜찮았을것 같아요 다른 색도 사고시퍼용,예뻐요 너무 피할까 봐 엠으로 갔는데 에스 했어도 괜찮았을 것 같아요 다른 색도 사고 싶어요,"에스, 색도, 사고, 가다"
대부분 폴로 원피스는 너무 짧아서 못 샀는데 길이가 딱 마음에 드네요,대부분 폴로 원피스는 너무 짧아서 못 샀는데 길이가 딱 마음에 드네요,"폴로, 대부분, 원피스, 짧다, 길이"
"s는 길 것 같아서 xs로 샀더니 길이는 딱 좋아요!
뱃살이 좀 신경쓰이긴 하지만 그래도 너무 편하고 마음에 드네요 남은 여름동안 알차게 입을 수 있을 것 같아요 이런 원피스 엄청 찾아다녔는데 드디어 딱 마음에 드는걸 찾아서 너무 좋아요 허리 라인이 너무 예쁘게 드러나서 더 좋은 것 같아요 :)",s는 길 것 같아서 xs로 샀더니 길이는 딱 좋아요 뱃살이 좀 신경 쓰이긴 하지만 그래도 너무 편하고 마음에 드네요 남은 여름 동안 알차게 입을 수 있을 것 같아요 이런 원피스 엄청 찾아다녔는데 드디어 딱 마음에 드는 걸 찾아서 너무 좋아요 허리 라인이 너무 예쁘게 드러나서 더 좋은 것 같아요,"남다, 찾아다니다, 알차다, 드디어, 찾다, 늘다, 드러나다, 이렇다, 뱃살, 쓰이다"
"소재가 얇아서 여름에두 시원하고 편하게 입을 수 있을거같아요! 네이비 너무 예쁘고 길이도 너무 짧지 않고 적당해서 맘에 쏙 들어용 ㅎ,ㅎ 다른 색도 구매하고싶어요!",소재가 얇아서 여름에 두 시원하고 편하게 입을 수 있을 거 같아요 네이비 너무 예쁘고 길이도 너무 짧지 않고 적당해서 맘에 쏙 들어요 다른 색도 구매하고 싶어요,"색도, 하고, 소재, 네이비, 적당하다, 여름, 얇다, 편하다, 짧다, 길이"
"비침이 있어서 속치마랑 같이 입었더니 괜찮았어요!!
허리도 너무 꽉끼지 않고 적당히 잡아줘서 좋아요!",비침이 있어서 속치마랑 같이 입었더니 괜찮았어요 허리도 너무 꽉 끼지 않고 적당히 잡아줘서 좋아요,"치마, 잡다, 비침, 적당하다, 허리"
