Review,Keyword
기준 살짝 짧은 기장이기는 하지만 속 바지가 있어서 편하게 입 기 좋아요 옆쪽 슬릿 포인트가 하지 않고 아무데나 휘뚜루마 뚜루 입 기 좋습니당,"포인트, 기장, 속바지, 슬릿, 휘뚜루마뚜루"
디자인은 정말 예쁜데 안에 박 음질은 엉망이에 요 단 기장이 아예 다르게 어긋나 있는데도 그냥 박아놨네요 너무 아쉬워요 교환해봤자 허접할 거 뻔해서 그냥 입습니다,"박음질, 디자인, 교환, 허다접, 기장"
교복 치마 대신 입으려고 샀는데 편하고 핏도 예쁘고 너무 만족합니다,"치마, 편, 교복, 핏"
저렴한 가격인데 품질 좋네요 안에 속 바지가 있어서 좀 짧긴 해도 부담 없어요 저한테는 허리가 크고 엉덩이가 조여서 계속 올라가 더 짧아지긴 하는데 음 괜찮아요 계속 내리면 되니까 요 노멀하게 스타일 있게 잘 입을 수 있을 것 같아 요,"엉덩이, 저렴하다, 가격, 허리, 굿굿, 속바지, 스타일, 품질"
사이즈랑 길이가 완전 딱입니다 대 초반 사이즈 입으시면 사이즈 예쁘게 잘 맞을 것 같아 요 속 바지도 달려 있는 제품이라서 짧지만 편하게 입을 수 있어서 너무 좋습니다,"편하다, 대초반, 제품, 사이즈, 길이, xs사이즈, 짧다, 속바지, 달다"
허리가 얇은 편인데 뜨지 않고 딱 맞아서 좋아요 슬림해 보이고 어디에 코디해도 잘 어울려 요 디테일이 예뻐요,"디테일, 허리, 슬림"
얇은 여름 치마 짧음 딱 맞지만 더 날씬한 분들이 잘 어 울릴 듯,"치마, 편, 교복, 핏"
예쁘고 짧고 타이트해요 세 가지 다 알고 주문했습니 당 아주 딱 맞아요 얇고 헐렁한 셔츠도 넣어 입으니까 잘 안 빠질 정도입니다 속에 바지가 있어서 편해요 아무튼 만족,"엉덩이, 저렴하다, 가격, 허리, 굿굿, 속바지, 스타일, 품질"
깔끔하니 넘 이 뻐요 기다린 보람이 있어요 길이도 치마바지에 걸 맞는 딱 적당한 길이에요,"편하다, 대초반, 제품, 사이즈, 길이, xs사이즈, 짧다, 속바지, 달다"
이 뻐요 갖춰 입기 좋아요 깔끔하고 핏이 이 뻐요 추천해여,"디테일, 허리, 슬림"
예뻐요 키가 큰 편이라 짧긴 한데 안에 바지가 내장되어 있어서 편해 요 질도 좋아욤,"어울리다, 얇다, 자다, 날씬하다, 분, 짧다, 여름치마"
속치마 있어서 입기 편해요 사이즈는 스커트 치 고 좀 안 달라붙습니다,"편하다, 얇다, 타이트, 알, 넣다, 속, 만족, 자다, 주문니당다, 빠지다, xs, 세가지, 아무튼, 바지, 헐렁하다, 짧다, 셔츠"
로 샀다가 너무 커서 으로 교환했는데 허리도 편하게 잘 맞아요 안에 바지 있어서 속 바지 안 입어도 되고 핏도 이 쁘네요,"깔다끄다, 길이, 치마바지"
사이즈 딱 맞아요 근데 지퍼가 이가 빠져서 고장난 상태로 왔어요 지 퍼 좋은 걸로 좀 쓰세요,"추천, 갖추다, 핏"
여름에 입 기 좋은 재질이고 치마 안에 같은 재질의 속 바지가 붙어 있어서 편하게 입을 수 있을 것 같아 요 핏도 마음에 듭니다,"키크다편이, 질도욤, 바지내장되어다"
딱 예뻐요 근데 바지가 많이 튀어나와 있어서 입으면 약간만 아래에서 봐도 바지가 바로 보이는데 저만 신경 쓰이나요,"사이즈, H스커트, 속치마"
옹 대박이에 요 비율 깡패로 만들어주는 치마 바지인 것 같아 요 진짜 넘우 좋아 용 제 키엔 짧은 거 같긴 한데 그래 두 속에 바지라서 크게 불편한 것 없이 잘 입었습니다 아 그리 구 크롭 자켓이랑 같이 입어주면 짱이에요,"허리, 핏, L, 바지, M"
평소에 매우 자주 입고 있어요 무난하고 핏도 넘 예뻐요,"사이즈, 고장, 쓸다, 지퍼"
허리 그렇게 안 조이고 좋네요 질이 좋습니다 강추,"여름, 재질, 핏, 치마, 속바지"
모델 사진과 실제가 비슷합니다 늘어남 없이 한 재질 느낌이고 지 퍼 상단에 고리가 있어 내려 갈 걱정이 없습 미다 안쪽 바지는 밑 위가 길어 약간 올려 입어도 내려 입어도 예쁩니다,"허리, 핏, L, 바지, M"
예뻐요 마음에 들어서 잘 입겠습니다 상품 좋아요,"사이즈, 고장, 쓸다, 지퍼"
치마바지라 그런 가 생각보다 넘 짧아요 그리고 자꾸 올라감,"여름, 재질, 핏, 치마, 속바지"
길이도 적당하고 트임이 예쁘고 속 바지가 있어 만족,"튀어나오다, 신경쓰다, 보이다, 바지"
치마는 많이 짧아요 성 제가 입으면 매우 짧고 정도 되는 딸이 입으니까 적당해 보여요,"옹, 크롭, 바지, 깡패, 비율, 자켓, 대박"
옷이 후기처럼 짧기는 하네요 바지가 있어서 덜 부담스럽긴 하지만 좀 짧아요,"평소, 핏"
옷은 편하고 이 쁜데 지퍼 부분이 넘 약해서 입어 보느라 두 세 번 지 퍼 올리고 내렸더니 망가져 버렸어요 처음부터 올리기 힘들었는데 뽑기를 잘못한 걸까요 저렴한 편도 아닌데 실망스러워요,"강추, 허리, 질"
사이즈가 크게 나옴 스타일은 아닌 듯 해요 미듐 따악 맞아요 미디가 길어서 배 한 참 위에까지 올라와 요 그것만 아니면 딱 좋을 거 같은데 다른 데는 다 괜찮아서 그냥 입으려구요,"내다, 실제, 모델, 고리, 사진, 올리다, 안쪽, 바지, 밑위, 지퍼"
짧거나 작을까봐 걱정했는데 전혀 해요 제 스펙이랑 비슷하면 무조건 사이즈 추천해요 허리도 좀 하고 괜찮습니다 존 불편함도 없어요 에이블리네서 사는 것 보다 훨씬 괜찮어요,"들어서다, 상품"
치마 너무 맘에 들어 요 사이즈도 딱 맞고 바지 내장이라 속 바지 안 챙겨 입어도 되서 편해요 넘 짧을까봐 걱정했는데 그 정돈 아니라 괜찮습니당,"자꾸올라가다, 치마바지"
예뻐용 어디에나 입기도 좋고 짧고 딱 맞아서 불편하긴 하지만 예쁩니당,"속바지, 트이다, 길이"
그냥 대충 입을 생각으로 사긴 했지만 입어보니 예상보다 조금 더 짧아서 곤란해요 센치 정도만 더 길었으면 좋았겠다라는 생각을 하고 이씁니 다 치마바지라고 해도 짧은 치마는 출근할 땐 못 입겠어요 하핫,"치마, 딸, 성인, 짧다"
그레이 샀다가 허리가 너무 커서 살려고 존 버단 했는데 계절이 바뀌고 나서야 갯 할 수 있었네요 는 딱 맞는 핏으로 입 을 수 있어서 맘에 드네요 한 사이즈 크게 해서 조금 헐렁 한 핏도 맘에 들어요,"후기, 바지, 부담스럽다, 짧다"
생각보다 너무 짧아서 회사에는 못 입고 가지만 기 분내고 싶을 때 입으면 딱이에요 바지랑 같이 되어 있어서 더 안심,"속바지, 트이다, 길이"
약간 스판이 있어서 편합니다 막상 입으면 별로 안 짧게 느껴져요,"치마, 딸, 성인, 짧다"
좀 짧긴 한데 바지이기도 하고 그냥 입을 라구요 허리는 사이즈 표 그대로인 거 같아요,"후기, 바지, 부담스럽다, 짧다"
무신사 스커트에 샤넬 브로치 달기 군 기 없는 블랙 스커트라서 잘 어울리네요 아쉬운 점은 속 바지가 붙어 있는 스코츠인데 속 바지 길이가 너무 길어요 옷걸이에 걸어두면 치마보다 약간 긴 수준 입으면 살짝 올라가기 때문에 정면에서는 안 보이긴 하는데 좀 아슬아슬합니다 속 바지 보일락 말락 이 부분 개선해 주시면 더 좋을 듯 그리고 컬러 다양하게 도 만들어 주세요,"실망스럽다, 저렴하다, 올리기, 망가지다버리다, 힘들다, 올리다, 내리다, 편, 지퍼, 잘못걸끄다, 뽑기"
무탠다드 스코츠 너무 맘에 듭니다 일단 칼라별로 계속 모으는 중이에 요 퀄리티도 좋고 사이즈도 딱 맞고 잘 늘어나서 아주 편합니다 턱 바지가 붙어 있어 입 기 편합니다,"배, 미듐, 구, 스타일, 크게"
사이즈 적당하고 마음에 듭니다 몸통이 작은 편이라 치마 잘못 입으면 옷만 너무 커 보이는데 그런 거 없이 딱 적당해 요 기장감도 마음에 듭니다,"에이블리, 무조건, 스펙이랑, 허리, 추천, 사이즈, 없다, 불편하다, 전혀, 걱정, 짧다, y존, 살다, 널널하고, M, 널널해, 작다"
