Processed_Review,keyword
사이즈도 딱 맞고 좋아요 잘 입고 다닙니다 면도 고급 져 보여요,"사이즈, 면도, 보이다, 고급, 맞다"
오프매장에서 보고 구매했어요 매장보다 무신사에서 훨씬 저렴하게 구매했고 Free 사이즈라 좀 아쉽지만 온 버핏으로 나름 합하게 입을 수 있을 것 같아요 뒷면 로고도 깔끔하고 유광이라 매력 있습니다 소매통이 좀 크긴 하지만 손목 밴딩 땜에 흘러내리진 않아서 괜찮은 것 같아요 좀 선선해지면 잘 입고 다닐듯해요,"오프 매장, 선선해지다, 사, 유광, 소매통, 흘러내리다, 크다, 밴딩, 사이즈"
적당한 온 버핏에 재질이 바스락이라서 너무 좋았어요 에어컨 빵빵한 사무실에서 걸치기 아주 딱입니다,"걸치다, 적당하다, 에어컨, 재질, 바스락, 사무실, 빵빵"
사이즈는 좀 큰 편이고 지금은 더워서 못 입어서 아쉽네요,"편이, 사이즈, 덥다, 아쉽다"
저한테는 좀 큰 사이즈이고 더워서 지금은 못 입겠지만 가을엔 괜찮을듯합니다,"테, 사이즈, 가을, 덥다"
눈에 아른거려서 가을에 사면 품절될까 봐 미리 구매해뒀어요 기본 템인데도 광택이 있어서 그런지 더 맘에 드네요,"아른거리다, 그렇다, 광택, 가을, 사면, 기본, 미리"
마뗑킴 첨 사보는데 너무 이쁘네요 남자가 입기에도 적딩히 온 버핏으로 이쁘게 떨어져요 사길 잘한 거 같아요,"적딩히, 남자, 자다, 사보다, 버핏"
시리즈도 좋고 너무 이쁩니다 잘 산 것 같아요 핏도 좋아요,"시리즈, 핏"
가을에 입으려고 미리 구매해뒀어요 마뗑킴 힙하네요,"힙, 가을, 미리, 마뗑킴, 두다"
주문하고 일만에 받았습니다 너무 이뻐요 두께가 조금 있어서 여름엔 더울 거 같고 간절기에 입기 좋을 것 같습니다 잘 입을게요,"간절기, 주문, 일만, 여름, 덥다"
배송 매우 빠릅니다 상품 좋아요 감사합니다 많이 판매하세요,"판매, 배송, 상품, 빠르다"
옷이 이뻐요 적당히 두께감 있어 봄가을에 가볍게 걸쳐 입기 좋아온,"적당하다, 걸치다, 가볍다, 두께감, 온"
사진보다는 색이 진하고요 빛을 흡수하는 듯한 옷입니다,"사진, 진하다, 흡수, 색, 빛"
디자인이 생각보다 더 이뻐서 그냥 편하게 집 앞 말 실용 뭐 스타일 내기 그냥 등등 다 너무 좋게 쓰여요,"실용, 스타일, 편하다, 디자인, 등등, 쓰이다, 내기"
장바구니 담아뒀는데 세일할 때 너무 잘 산거 같아서 좋아요,"장바구니, 세일, 담다 두다"
생각보다 더 크고 옷은 이뻐서 엄청 만족합니다 감사합니다,"만족하다, 크다"
배송 빨리 왔습니다 남자여서 사이즈 작지 않을까 했는데 딱 적당하니 좋네요,"적당하다, 남자, 사이즈, 작다, 배송, 오다"
요즘 많이들 입길래 구경하다 세일하는 거 득템했어요,"구경, 입길, 세일, 득템"
이뻐요 옥매 치하기 편하고 휘뚜루마뚜루 잘 입을 수 입을 수 있을 것 같아요,"편하다, 옥매, 치"
생각보다 사이즈도 잘 맞고 예쁘네요 빨리 입는 날이 오면 좋겠어요,"사이즈, 오다, 날, 맞다"
배송 빨리 왔습니다 남자여서 사이즈 작지 않을까 했는데 딱 적당하니 좋네요,"적당하다, 남자, 사이즈, 작다, 배송, 오다"
배송은 빠르진 않았어요 색감은 사진과 비슷하고 마음에 듭니다,"사진, 색감, 배송, 빠르다"
무진장 데이 덕분에 저렴한 가격에 구입합니다 마뗑킴 제품 매력 있네요,"무진장, 덕분, 저렴하다, 가격, 매력, 데이, 마뗑킴, 제품"
제품은 이뻐요 근데 박스가 젖어있고 구겨진 상태로 와서 조금 아쉬워요,"구기다, 상태, 제품, 오다, 박스, 젖다, 아쉽다"
비닐 느낌 바스락 재질이에요 뒤에 로고가 킥이에요 얇아서 간절기에 입기 좋아요 온 버핏이고 반짝거리고 예뻐요,"재질, 간절기, 킥, 로고, 바스락, 비닐, 얇다"
짱 예뻐요 여자친구 선물해 줬는데 스타일리시해서 꿈 안 꾸 가능하다고 엄청 좋아하네요,"스타일리시, 여자친구, 선물, 가능하다, 주다, 좋아하다"
진짜 간절기 아이템으로 딱이에요 진짜 예뻐요 사길 잘했어요,"간절기, 아이템, 딱이다"
배송은 오래 걸렸지만 어차피 지금 입을게 아니라 만족합니다 사이즈는 큰데 오버핏 좋아해서 괜찮아요,"만족하다, 사이즈, 아니다, 어차피, 배송, 좋아하다, 오버핏"
생각보다 광택이 심하지 않은 거 같아서 좋은 거 같아요 처음 받았을 때 냄새가 조금 나지만 며칠 밖에 둬서 냄새 빼면 좋을 거 같아요,"광택, 며칠, 심하다, 냄새, 두다, 냄새, 처음"
남녀 모두 입기 좋은 스타일이네요 와이프 안 입을 때 몰래 착용해야겠습니다,"스타일, 몰래, 와이프, 남녀, 착용"
선물용으로 구매했어요 배송 빨라서 맘에 듭니다,"선물, 배송"
예버요 즈이 닉네임처럼 간지 폭풍 지금 계절에 맞지 않지만 세일하길래 그냥 샀어요 가을 되면 잘 입을게요,"세일, 닉네임, 간지, 폭풍, 가을, 예버"
마뗑킴 처음 사보는데 이쁘네요 잘 입겠습니다 굿,"사보다, 처음, 마뗑킴"
뒷북으로 샀지만 너무 예뻐서 얼렁 입어보고 싶아요,"입어보다, 얼렁, 싶다, 뒷북"
불프 세일 받고 여자친구랑 같이 두 벌 샀어요 좋아요,"여자친구, 세일, 받다, 불프"
바스락거리는 게 유니크하고 좋습니다 가을에 입으면 좋을 거 같아요,"유니크, 바스락 거리, 가을"
쿠폰 받아서 매장보다 훨씬 싸게 샀어요 사이즈 온 버핏으로 이쁘고 저는 스트링 안조이고 입는 게 더 마음에 들어요 광택도 은은하니 부담스럽지 않네요,"은은하다, 부담, 매장, 사이즈, 안좋다, 스트링"
간절기에 입기 좋아요 얇은 비닐 재질이에요 뒤에 로고가 너무 예뻐요,"간절기, 재질, 로고, 비닐, 얇다, 뒤"
비닐 느낌이지만 디자인 너무 예뻐요 뒤에 로고가 킥이에요 지퍼 투 웨이라 다양하게 연출 가능해요 얇아서 간절기에 많이 입을 수 있을 것 같아요,"간절기, 킥, 가능하다, 연출, 디자인, 지퍼, 로고, 비닐"
약간 비닐 같은 재질로 만들어진 옷감입니다 가볍고 블랙 색상이라 아무 옷에나 가볍게 툭 걸치기 좋은 아이템입니다,"아이템, 만들어지다, 걸치다, 색상, 가볍다, 가볍다, 재질, 비닐, 블랙"
온 버핏으로 되게 얇아요 바스락 가리는 소재이고 뒤에 마뗑킴 마크가 정말 예쁩니다,"소재, 마크, 바스락, 가리다, 버핏, 마뗑킴, 뒤"
와이프 사준 건데 저한테도 맞아서 제가 더 많이 입고 다니네요 이쁩니다,"테, 와이프, 맞다"
사이즈는 프리라서 엄청 크지만 스트링 조이면 핏이 예쁩니다 색은 아주아주 고급 진 블랙이지요 받자마자 너무 이쁜데 세탁 걱정이 쪼금 되긴 하지만 물 닿을 일이 많을 거 같아 성 배송도 꼼꼼하게 잘 왔습니다,"걱정, 조이, 블랙 이지, 스트링, 크다, 사이즈"
사이즈는 프리라서 엄청 크지만 스트링 조이면 아주아주 마음에 드는 핏이 나오네요 역시 마음에 드네요 기다리던 옷이라서 더 마음에 들어요 그래서 두 색상 주문했네요 검정은 검정대로 너무너무 이뻐요,"사이즈, 크다, 기다리다, 조이, 검정, 검정"
넘나 맘에 드네요 저렴하게 잘 산거 같습니다 세일 나중에 하면 다른 색도 사보고 싶어지네요,"저렴하다, 사보다, 나중, 색도, 넘다, 세일"
넘나 맘에 드는데요 세일하면 다른 색도 사고 싶어지네요,"넘다, 색도, 사고, 세일, 싶다"
사이즈는 적당하고 배송도 박스로 잘 되어있고 빨라서 만족합니다,"만족하다, 사이즈, 적당하다, 배송, 박스, 되어다"
배송도 이틀 만에 오구 오버핏좋아하는대 너무아뿌네요 생리 쿠폰 있어서 더 기분 좋게 구매했어요 얇아서 간절기랑 봄가을에 입을 딱 조을 것 같아요,"간절기, 생리, 배송, 이틀, 쿠폰, 기분"
행사 기간이라 좀 걸릴 줄 알았는데 배송도 빠르고 옷도 이뻐요,"행사, 배송, 기간, 걸리다, 알다, 빠르다"
배송 레전드네요 엄청 빨라요 옷도 너무 이뻐요 오,"레전드, 배송, 빠르다"
바스락거리는 재질로 봄 가을에 입기 좋을 것 같아요,"바스락 거리, 재질, 가을"
후기를 재구매부터 해버렸네요 너무 맘에 들어서 잘 입다가 요즘은 더워서 못 입구 있음,"재, 들어서다, 입구, 덥다, 후기, 버리다"
재구매 바로 두 번째 구매라는 점 선물하나 하고 이제 제가 일으려고 산고임 넉넉해서 저한테도 잘 맞거든요,"선물 하나, 넉넉하다, 재다, 테, 산고, 이제"
진짜 너무 예쁩니다 겨울이랑 한여름 빼고는 항상 입을 수 있어요,"겨울, 항상, 한여름, 빼다"
매장에서 입어보고 휘뚜루마뚜루 입을 수 있을 것 같아 바로 주문했습니다 숏에 후드 있는 제품이랑 고민했는데 기장이 긴 본 제품이 활용도가 더 높을 것 같아 결정했는데 너무 잘 구매한 것 같네요,"매장, 입어보다, 제품, 기장, 활 용도, 제품"
쿠폰 적용해서 저렴하게 잘 샀습니다 선물용으로 구매한 건데 받은 사람이 너무 좋아하네요 감사합니다,"적용, 선물, 저렴하다, 사람, 쿠폰, 좋아하다"
