Review,Processed_Review,keyword
쿨코튼이라 시원하고 잘 입고 다닙니다 운동할 때도 셔츠 안에 받쳐입기도 좋아요 굿소비 굿소비,쿨 코튼이라 시원하고 잘 입고 다닙니다 운동할 때도 셔츠 안에 받쳐 입기도 좋아요 굿 소비 굿 소비,"소비, 셔츠, 받치다, 운동, 코튼, 시원하다"
기본 티로 아주 좋습니다. 가격도 괜찮고 사이즈 딱이에요.,기본 티로 아주 좋습니다 가격도 괜찮고 사이즈 딱이에요,"딱이다, 가격, 기본, 사이즈"
기본 티로 아주 좋습니다. 가격도 좋고 사이즈도 딱이에요,기본 티로 아주 좋습니다 가격도 좋고 사이즈도 딱이에요,"딱이다, 가격, 기본, 사이즈"
무난템이에요 어디에든 잘 어울릴 것트 같아서 좋아요,무난 템이에요 어디에든 잘 어울릴 거트 같아서 좋아요,"거트, 에든, 어울리다, 이에요, 무난"
여름에 입기 아주 좋아요!! 너무 두껍지도 않고  얇지도 않아서  입기 좋아요!! 옷이  팔꿈치까지 내려와서  팔꿈치  가려주니 너무 좋네요,여름에 입기 아주 좋아요 너무 두껍지도 않고 얇지도 않아서 입기 좋아요 옷이 팔꿈치까지 내려와서 팔꿈치 가려주니 너무 좋네요,"팔꿈치, 내려오다, 가다, 두껍다, 얇다, 여름"
기본티 끝판왕 이너로도 좋고 오버핏으로도 활용가능,기본 티 끝판왕 이너로도 좋고 온 버핏으로도 활용 가능,"가능, 끝판, 활용, 으로도, 버핏, 기본"
배송빨라요  정사이즈예요  착용감좋아요  편안하고 합리적이예요,배송 빨라요 정 사이즈예요 착용감 좋아요 편안하고 합리적이에요,"편안하다, 합리, 착용, 이에요, 빠르다, 배송, 사이즈"
좀 얇고 사이즈도 크내요 그래도요즘 날씨에 맞네요,좀 얇고 사이즈도 크네요 그래도 요즘 날씨에 맞네요,"날씨, 크다, 맞다, 얇다, 사이즈"
대박이네요.. 너무 이뻐서 마음에 되게 들어요.  배송도 빠르네요. ,대박이네요 너무 이뻐서 마음에 되게 들어요 배송도 빠르네요,"대박, 되게, 빠르다, 배송"
세탁 후 변형 없습니다 건조기에 지금 수시로 돌리는데도 그 상태 그대로 입니다,세탁 후 변형 없습니다 건조기에 지금 수시로 돌리는데도 그 상태 그대로입니다,"수시로, 상태, 그대로, 건조기, 돌리다, 변형, 세탁, 없다"
