Review,Processed_Review,keyword
크림색이라서 너무 이쁘고 여름에 잘 입을갓 같아요 두께도 적당하고 ㅎㅎ 근데 주름이 좀 잘 갑니다,크림색이라서 너무 이쁘고 여름에 잘 입을 갓 같아요 두께도 적당하고 근데 주름이 좀 잘 갑니다,"주름, 근데, 두께, 가다, 여름, 적당하다, 크림"
완전 기본 치마에요. 무난하고 코디하기 쉽습니다. 앉았다 일어나면 생각보다 주름이 잘 지는게 단점이네요.,완전 기본 치마에요 무난하고 코디하기 쉽습니다 앉았다 일어나면 생각보다 주름이 잘 지는 게 단점이네요,"단점, 일어나다, 지다, 쉬다, 앉다, 주름, 하고, 코디, 무난, 기본"
치마에 주름이 잘 지긴 한데 이 위에 후드티랑 매치해요 보통,치마에 주름이 잘 지긴 한데 이 위에 후드티랑 매치해요 보통,"후드, 지다, 보통, 매치, 주름, 치마"
사이즈가 저한테 어중간하네요 S가 조금 크네요 근데 xs는 또 작을것 같고  제 옷 같지가 않은;;; 세탁하고 나서 보니 옷이 주름이 많이 가네요,사이즈가 저한테 어중간하네요 S가 조금 크네요 근데 xs는 또 작을 것 같고 제 옷 같지가 않은 세탁하고 나서 보니 옷이 주름이 많이 가네요,"가다, 나서다, 어중간하다, 세탁, 늘다, 주름, 근데, 하고, xs, 크다"
"158에 통허리에 사이즈 왓다갓다많이하는 편이예요
68~72정도는 왓다갓다하는듯해여..

사이즈는...너무 딱맞구요

장점은 색감이 이쁘고 무난한 디자인이예요
단점 몇가지 나열해보자면

1. 신축성 없음
> 즉 좀만 살쪄도 큰일남
전 매장에서 M입엇는데 너무 널널하니 부해보엿구
그때 S재고가없어가지고 인터넷으로 한치수작은거 사면 맞겟지 하고 시켯는데 너무 딱!!! 진짜 꽉!!맞아서...... 좀만 살찌거나 밥 많이 먹음 큰일나여
안에 좀만 두툼한 상의 못넣어입음

2.길이가 쪼끔 애매함
저같은 다리짧은 키작녀는.. 길이가 먼가 애매한거같아요
차라리 더 길면 나을듯

3.사진에도 나왓다시피 재질이 청?재질이라 그런가
주름 오지게 짐..
출근룩으로 입어봣는데 주름 너무 심하게 져서
어디 오래앉아잇을때 입기엔 ㅂㄹ임
신축성때문에라도 하체 개 뻐근함

그래도 무탠다드 제품 무난하니 좋네여
블프세일로 저렴하게삿으니 이정도면 머 .. 괜춘함!",에 통하리에 사이즈 왔다 갔다 많이 하는 편이에요 정도는 왔다 갔다 하는듯해요 사이즈는 너무 딱 맞고요 장점은 색감이 이쁘고 무난한 디자인이에요 단점 몇 가지 나열해 보자면 신축성 없음 즉 좀만 살쪄도 큰일 남 전 매장에서 M 입었는데 너무 널찍하니 부해 보였고 그때 S 재고가 없어 가지고 인터넷으로 한 치수 작은 거 사면 맞겠지 하고 시켰는데 너무 딱 진짜 꽉 맞아서 좀만 살찌거나 밥 많이 먹음 큰일 나요 안에 좀만 두툼한 상의 못 넣어 입음 길이가 쪼끔 애매함 저 같은 다리 짧은 키작녀는 길이가 먼가 애매한 거 같아요 차라리 더 길면 나을 듯 사진에도 나왔다시피 재질이 청 재질이라 그런가 주름 오지게 짐 출근 룩으로 입어봤는데 주름 너무 심하게 져서 어디 오래 앉아있을 때 입기엔 임 신축성 때문에라도 하체 개 뻐근함 그래도 무탠다드 제품 무난하니 좋네요 불프 세일로 저렴하게 샀으니 이 정도면 머 괜찮음,"큰일, 살찌다, 가지, 애매하다, 주름, 오다, 신축, 가다, 무난, 맞다"
100점 허리26입는데 딱이에요 힙도 배도 조금 통통?한데 잘 맞아요,점 허리 입는데 딱이에요 히프도 배도 조금 통통한데 잘 맞아요,"배다, 통통하다, 히프, 딱이다, 맞다, 허리"
편하고 예쁘네요! 마른 체형인데 넉넉하게 맞아요. 키 158cm한테 기장은 무릎이랑 발목 중간 정도까지 오네요. 품질은 너무 좋아요! 믿고 사는 무신사 스탠다드입니다~,편하고 예쁘네요 마른 체형인데 넉넉하게 맞아요 키 cm한테 기장은 무릎이랑 발목 중간 정도까지 오네요 품질은 너무 좋아요 믿고 사는 무신사 스탠더드입니다,"품질, cm, 발목, 무릎, 마르다, 살다, 믿다, 체형, 중간, 넉넉하다"
"166/65
사이즈 잘 맞고 예뻐요.
코디하기도 편함",사이즈 잘 맞고 예뻐요 코디하기도 편함,"기도, 코디, 편하다, 맞다, 사이즈"
데님 마디 스커트인데 편하고 스포티한 상의에도 잘어울려요~,데님 마디 스커트인데 편하고 스포티한 상의에도 잘 어울려요,"마디, 스포티, 상의, 인데, 스커트, 어울리다, 데님, 편하다"
이쁘고 길이도 적당하고 다좋은데 구김이 잘생겨요.,이쁘고 길이도 적당하고 다 좋은데 구김이 잘생겨요,"잘생기다, 구김, 적당하다, 길이"
사이즈는 조금 넉넉하고 편해요. 앉아있을때도 편하려고 일부러 좀 넉넉하게 삼 아무데나 입기도 좋아요.,사이즈는 조금 넉넉하고 편해요 앉아있을 때도 편하려고 일부러 좀 넉넉하게 삼 아무 데나 입기도 좋아요,"넉넉하다, 일부러, 편하다, 앉다, 사이즈"
"탄탄한 데님 소재라 흰색인데도 비침 없어요 
뭐 묻을까봐 잘 못 입을 줄 알았는데 생각보다 오염에 강한 것 같아서 부담없이 입기 좋아요 
허리 살짝 남기는 하는데 어차피 골반-엉덩이에서 걸려서 상관없고 오히려 편하고 좋은 것 같아요 크지는 않음 !! 
155 기준 길이 이정도입니다 참고하세요",탄탄한 데님 소재라 흰색인데도 비침 없어요 뭐 묻을까 봐 잘 못 입을 줄 알았는데 생각보다 오염에 강한 것 같아서 부담 없이 입기 좋아요 허리 살짝 남기는 하는데 어차피 골반 엉덩이에서 걸려서 상관없고 오히려 편하고 좋은 것 같아요 크지는 않음 기준 길이 이 정도입니다 참고하세요,"어차피, 남기다, 강하다, 상관없다, 오염, 참고, 걸리다, 묻다, 알다, 기준"
"사이즈
제 스펙에 M잘 맞아요.
치마 라인 특성상 뱃살 부자의 뱃살 부각은 어쩔 수 없는 것 같지만 열심히 힘주고 다니려고요
160 키에 너무 길지도 댕강 짧지도 않은 적당한 길이감입니다.

소재
무탠다드 답게 탄탄하고 아주 좋아서
넘 맘에들어요.
소재도 굳 오래입을 것 같아요!!!
다만 톡톡하고 도톰한 재질이다보니 여름엔 좀 덥지않을까 싶지만 전 그래도 입을겁니다. ㅋㅋ

색, 디자인
크림컬러에
스티치가 살짝 더 진한 색이라
더 멋스러워요
어떤 룩에나 쉽게 코디할 수 있을 것 같아요!

결론
추천!",사이즈 제 스펙에 M 잘 맞아요 치마 라인 특성상 뱃살 부자의 뱃살 부각은 어쩔 수 없는 것 같지만 열심히 힘주고 다니려고요 키에 너무 길지도 댕강 짧지도 않은 적당한 길이감입니다 소재 무탠다드 답게 탄탄하고 아주 좋아서 너무 맘에 들어요 소재도 굳 오래 입을 것 같아요 다만 톡톡하고 도톰한 재질이다 보니 여름엔 좀 덥지 않을까 싶지만 전 그래도 입을 겁니다 색 디자인 크림 컬러에 스티치가 살짝 더 진한 색이라 더 멋스러워요 어떤 룩에나 쉽게 코디할 수 있을 것 같아요 결론 추천,"뱃살, 소재, 결론, 스럽다, 진하다, 댕강, 부자, 열심히, 특성, 겁니다"
"사이즈 
제 스펙에 M잘 맞아요.
치마 라인 특성상 뱃살 부자의 뱃살 부각은 어쩔 수 없는 것 같지만 열심히 힘주고 다니려고요 
160 키에 너무 길지도 댕강 짧지도 않은 적당한 길이감입니다. 

소재 
무탠다드답게 탄탄하고 아주 좋아서
넘 맘에들어요. 
소재도 굳 오래입을 것 같아요!!! 
다만 톡톡하고 도톰한 재질이다보니 여름엔 좀 덥지않을까 싶지만 전 그래도 입을겁니다. ㅋㅋ

색, 디자인 
크림컬러에 
스티치가 살짝 더 진한 색이라 
더 멋스러워요 
어떤 룩에나 쉽게 코디할 수 있을 것 같아요! 

결론 
츄천!",사이즈 제 스펙에 M 잘 맞아요 치마 라인 특성상 뱃살 부자의 뱃살 부각은 어쩔 수 없는 것 같지만 열심히 힘주고 다니려고요 키에 너무 길지도 댕강 짧지도 않은 적당한 길이감입니다 소재 무탠다드답게 탄탄하고 아주 좋아서 너무 맘에 들어요 소재도 굳 오래 입을 것 같아요 다만 톡톡하고 도톰한 재질이다 보니 여름엔 좀 덥지 않을까 싶지만 전 그래도 입을 겁니다 색 디자인 크림 컬러에 스티치가 살짝 더 진한 색이라 더 멋스러워요 어떤 룩에나 쉽게 코디할 수 있을 것 같아요 결론 추천,"뱃살, 소재, 무탠다드답, 부자, 진하다, 댕강, 결론, 스럽다, 힘주다, 부각"
허리가 살짝 널널하긴 하지만 깔끔하고 편해서 입기 좋아요.,허리가 살짝 널찍하긴 하지만 깔끔하고 편해서 입기 좋아요,"널찍하다, 깔끔하다, 편하다, 허리"
"무탠다드는 단연 쵝오에용
사이즈는 좀 크고,편하게 입을 수 있어요
색상이 밝은 크림색이 아닌 좀 그런 크림색이에요
어떠한 옷에다 입어두 돋보이는 옷이에요",문탠 다 드는 단연 쵝오에용 사이즈는 좀 크고 편하게 입을 수 있어요 색상이 밝은 크림색이 아닌 좀 그런 크림색이에요 어떠한 옷에다 입어도 돋보이는 옷이에요,"이에요, 돋보이다, 단연, 어떠하다, 쵝오에용, 크림, 에다, 문탠, 그렇다, 밝다"
적당히 신축감도 조금 있고 옷이 문안하게 과하지 않고 기본에 집중해서 편하고 좋습니다,적당히 신축감도 조금 있고 옷이 무난하게 과하지 않고 기본에 집중해서 편하고 좋습니다,"집중, 감다, 신축, 무난, 기본, 적당하다, 편하다"
