Review,Processed_Review,keyword
바지는 한여름에도 입기 좋은 소재인것 같습니다. 물론 셋업으로는 힘들겟지만요 반팔과 코디한다면 한시적 운용도 가능할것같아요 사이즈는 잘 맞습니다 오버핏 스러운 핏이라 좋습니다. 바지는 허리에 밴딩까지 있어 허벅지에 맞춰서 구매하시면 좋습니다,바지는 한여름에도 입기 좋은 소재인 것 같습니다 물론 셋업으로는 힘들겠지만요 반팔과 코디한다면 한시적 운용도 가능할 것 같아요 사이즈는 잘 맞습니다 오버핏 스러운 핏이라 좋습니다 바지는 허리에 밴딩까지 있어 허벅지에 맞춰서 구매하시면 좋습니다,"허벅지, 바지, 한여름, 사이즈, 팔, 가능하다, 스럽다"
포장도 잘되잇고 전체적으로 길어서 수성했네요,포장도 잘 되잇고 전체적으로 길어서 수성했네요,"수성, 잇다, 전체, 포장"
핏도 적절하고 색감도 좋아서 오래 입을 것 같아요~~!!,핏도 적절하고 색감도 좋아서 오래 입을 것 같아요,"핏, 적절하다, 오래, 색감"
셋업 필요했었는데 정말 가성비 좋은거같아요 예쁘게 입을게요~,셋업 필요했었는데 정말 가성비 좋은 거 같아요 예쁘게 입을게요,"필요하다, 셋업, 가성비"
옷걸이까지 같이 배송되었어요 색감이 너무 좋습니다. 관리 잘 해야될듯,옷걸이까지 같이 배송되었어요 색감이 너무 좋습니다 관리 잘 해야 될 듯,"배송, 되어다, 걸이, 색감, 관리"
포장이 너무 정성스럽게 왔어요 비싸다는 생각이 있었으나 사라졌습니다.,포장이 너무 정성스럽게 왔어요 비싸다는 생각이 있었으나 사라졌습니다,"비싸다, 사라지다, 포장, 정성, 스럽게, 오다"
덕분에 잘 입고 있어요 ㅠㅠ 너무 이뿝니다! 올드하지않고 트렌디하게 뽑히네요,덕분에 잘 입고 있어요 너무 이뿝니다 올드하지 않고 트렌디하게 뽑히네요,"트렌디, 뽑히다, 덕분, 올, 드하, 지, 이뿌다"
무난무난해요 이가격에 좀더 고급스러운건 말이 안되고 가격값하는거같아요,무난 무난해요 이 가격에 좀 더 고급스러운 건 말이 안 되고 가격 값하는 거 같아요,"무난, 고급스럽다, 말, 가격, 값"
5월에 공개수업이 있는데 덕분에 재미있는 공개수업을 할 수 있을거같아요ㅎㅎ,월에 공개수업이 있는데 덕분에 재미있는 공개수업을 할 수 있을 거 같아요,"재미있다, 덕분, 공개, 수업"
급한일정으로 구매했는데 은근 퀄리티 좋고 잘 입었습니다!!,급한 일정으로 구매했는데 은근 퀄리티 좋고 잘 입었습니다,"일정, 퀄리티, 급하다, 은근"
세미오버핏정도이고 운동살짝한체형상 상의l은작고 xl은넉넉합니다,세미오버핏정도이고 운동 살짝 한 체형상 상의 l은 작고 xl은 넉넉합니다,"체형, 상, 작고, 넉넉하다, 세미오버핏, 이고, xl, 상의, 운동, l"
상하의 입었을때 세미오버핏 느낌으로 떨어져서 이쁩니다.,상하의 입었을 때 세미오버핏 느낌으로 떨어져서 이쁩니다,"세미오버핏, 떨어지다, 상하"
셋업 오랜만에 사는데 좋네요 그냥 전체적으로 좋아요 근데 하체가 튼실해서 그런지 쪼오끔 끼긴하는데 살 쫌만 빼보져,셋업 오랜만에 사는데 좋네요 그냥 전체적으로 좋아요 근데 하체가 튼실해서 그런지 쪼금 끼긴 하는데 살 좀만 빼보죠,"튼실하다, 오랜, 그렇다, 살다, 빼, 쪼금, 그냥"
색감도 좋고 옷이 이쁜데 어깨가 좀 작아요ㅜ그래도 세미오버핏인데 어깨넓이가1~2센치만 길었다면 완벽했을것같아요 레귤러핏에 가까운 핏이에요,색감도 좋고 옷이 이쁜데 어깨가 좀 작아요 그래도 세미 오버 피트인데 어깨너비가 센티만 길었다면 완벽했을 것 같아요 레귤러 핏에 가까운 핏이에요,"어깨, 길다, 작다, 색감, 핏, 피트, 너비"
옷이 이쁘네요 기장도 딱 좋고 넌블랭크 예뻐요 블랙도 살수있을듯,옷이 이쁘네요 기장도 딱 좋고 넌 블랭크 예뻐요 블랙도 살 수 있을 듯,"블랙, 기장, 블랭크"
"프로필 사진 찍으려고 구매했어요. 딱 원하던 핏이었어요!  그전 셋업들은 좀 끼는 느낌이 있었는데 이건 전혀안그래요 이건 편안하면서도 스타일이 샤프하면서도 뭔가 간지나보여요. 무게는 가벼운 편이고, 착용감 아주 편했습니다. 스타일링은 캐쥬얼로도 될거같고 로퍼신고 검은색 셔츠 흰 셔츠로 입어도 무난해요 스타일링은 꾸미기 나름 될것 같고 색도 잘빠진 것 같아요.  다만 재질이 생각한것보다 얇아서 여름용인것 같아요 가격대비 고급진 느낌입니다",프로필 사진 찍으려고 구매했어요 딱 원하던 핏이었어요 그전 셋업들은 좀 끼는 느낌이 있었는데 이건 전혀 안 그래요 이건 편안하면서도 스타일이 샤프하면서도 뭔가 가지나 보여요 무게는 가벼운 편이고 착용감 아주 편했습니다 스타일링은 캐주얼로도 될 거 같고 로퍼 신고 검은색 셔츠 흰 셔츠로 입어도 무난해요 스타일링은 꾸미기 나름 될 것 같고 색도 잘빠진 것 같아요 다만 재질이 생각한 것보다 얇아서 여름 용인 것 같아요 가격 대비 고급 진 느낌입니다,"착용, 색도, 검은색, 스타, 일링, 사진, 셔츠, 스타일, 샤프, 얇다, 가볍다"
급하게 이번 주말 가족 결혼식에 입을 셋업 찾다가 발견해서 후기 자세히 읽어보고 주문했는데 가성비로 정말 잘 산것 같아요 원단도 볼때나 만졌을때나 괜찮고 무엇보다 제 신체 스펙대비 핏이 아주 만족스럽습니다(상의 소매랑 하의 기장만 수선했습니다) 잘 입을게요~!!,급하게 이번 주말 가족 결혼식에 입을 셋업 찾다가 발견해서 후기 자세히 읽어보고 주문했는데 가성비로 정말 잘 산 것 같아요 원단도 볼 때나 만졌을 때나 괜찮고 무엇보다 제 신체 스펙 대비 핏이 아주 만족스럽습니다 상의 소매랑 하의 기장만 수선했습니다 잘 입을게요,"결혼식, 만족스럽다, 상의, 원단, 주문, 소매, 만지다"
"원단, 핏 전부 마음에 드네요 바지 30,31 입는데 엉덩이 작다는 후기가 보이던데 30사이즈 딱 맞네요",원단 핏 전부 마음에 드네요 바지 입는데 엉덩이 작다는 후기가 보이던데 사이즈 딱 맞네요,"보이다, 작다, 맞다, 엉덩이, 사이즈, 후기, 바지"
스트레이트 핏은 딱딱해보여서 피하려고 고른 셋업인데 너무 마음에 들어요  원단감도 매우 좋습니다.,스트레이트 핏은 딱딱해 보여서 피하려고 고른 셋업인데 너무 마음에 들어요 원단감도 매우 좋습니다,"딱딱하다, 셋업, 보, 여서, 피하, 려고, 핏, 고르다, 원단감"
급하게 사서 입었는데 아주 잘맞네요 바지는 한사이즈 크게 사는거 추천드려요,급하게 사서 입었는데 아주 잘 맞네요 바지는 한 사이즈 크게 사는 거 추천드려요,"추천, 드리다, 맞다, 사이즈, 급하다, 바지, 크게, 살다, 사서"
"안녕하세요 넌블랭크 무신사 체험단에 선정되어 체험단 후기를 작성하게 됐습니다:) 먼저, 체험단 인원 선정 및 후기 작성에 도움주신 넌블랭크에게 감사하다는 말씀 드리며 후기 작성하도록 하겠습니다! 셋업은 블레이저 자켓과 슬랙스로 구성되어 있습니다. 블레이저 자켓은 투버튼 싱글 자켓 스타일의 제품으로, 카라는 노치드 라펠로 미니멀하고 포멀한 느낌을 강조하고 있습니다. 슬랙스 팬츠는 턱이 잡혀 있지 않은 일반적인 스타일의 슬랙스 팬츠로, 슬림한 라인과 실루엣으로 깔끔한 느낌을 보여주고 있습니다. 컬러는 그레이로 그레이 중에서 미디엄 그레이 톤으로, 면접이나 결혼식 등 경조사에 활용하기 좋은 깔끔하고 차분한 컬러입니다. 저 역시 결혼식에 해당 제품을 활용했습니다. 저는 178cm 75kg로 평소 아우터는 XL(105), 바지는 30사이즈를 착용하는데요 해당 제품은 자켓 XL, 슬랙스 L 사이즈를 착용했습니다 자켓은 이너를 입고 착용했을 때 불편하지 않게 몸에 잘 맞는 핏감으로 착용할 수 있었고, 슬랙스는 밑위가 짧게 나온 제품이기 때문에 평소에 착용하는 사리즈 보다 한 사이즈 크게 선택하여 착용했는데 스트레이트 핏감으로 다리가 길어보이면서 불편하지 않게 착용할 수 있었습니다. 이너로 터틀넥이나 모크넥, 롱슬리브 등 티셔츠와 니트류를 착용하여 활용해도 좋을 듯 하고 셔츠와 타이를 착용하여 포멀한 느낌으로 연출해도 좋을 듯한 셋업 제품입니다 이상, 체험단 후기 마치도록 하겠습니다 감사합니다!",nan,nan
배송 하루만에옴  xl 가 더맞긴할텐데 길이가너무길어져서 l로감,배송 하루 만에 옴 xl 가 더 맞긴 할 텐데 길이가 너무 길어져서 l로 감,"길어지다, 텐데, 만에, 맞다, 길이, l, 배송, 하루, xl"
"우선 이렇게 좋은 제품 체험단으로 제공해주신 무신사와 넌블랭크에게 감사드립니다! 넌블랭크라는 브랜드는 깔끔하면서 캐주얼한 옷들을 적절한 가격대에 전개하는 것을 알고는 있었지만 이번 기회에 더 찾아보니 너무 이쁜 제품들이 많더라구요 특히 이 제품은 남친룩, 결혼식용 셋업 모두 가능해서 실용성 마저 챙긴 제품입니다. 상하의 같이 입으면 결혼식 같은데 가서 멋쟁이 소리 들을거 같어요 ㅎㅎ 정핏도 너무 오버핏도 아니라 더욱 좋은 것 같습니다 몸테가 진짜 이뻐보여요 확실히 색감도 이쁜 그레이로 나온거 같고 정말 만족합니다!",우선 이렇게 좋은 제품 체험단으로 제공해 주신 무신사와 넌 블랭크에게 감사드립니다 넌 블랭크라는 브랜드는 깔끔하면서 캐주얼한 옷들을 적절한 가격대에 전개하는 것을 알고는 있었지만 이번 기회에 더 찾아보니 너무 이쁜 제품들이 많더라고요 특히 이 제품은 남자친구 룩 결혼식용 셋업 모두 가능해서 실용성마저 챙긴 제품입니다 상하의같이 입으면 결혼식 같은데 가서 멋쟁이 소리 들을 거 같아요 정피도 너무 온 버핏도 아니라 더욱 좋은 것 같습니다 몸 테가 진짜 이뻐 보여요 확실히 색감도 이쁜 그레이로 나온 거 같고 정말 만족합니다,"제품, 브랜드, 결혼, 식용"
동생 생일 선물로 사줬어요 상의는 L 하의는 M 이며 바지 밑단 수선했습니다 세미오버핏이라 딱 맞기보다 여유 있는 릴렉스핏입니다 시키는 대로 입으니까 이쁘네요 가격 대비 품질 좋고 한여름 제외 활용 가능할 듯합니다 제가 남자였으면 깔별로 샀을 듯,동생 생일 선물로 사줬어요 상의는 L 하의는 M이며 바지 밑단 수선했습니다 세미와 버핏이라 딱 맞기보다 여유 있는 일렉 스핏입니다 시키는 대로 입으니까 이쁘네요 가격 대비 품질 좋고 한여름 제외 활용 가능할 듯합니다 제가 남자였으면 깔 별러 샀을 듯,"바지, 사주다, 상의, 선물, 밑단, 맞다, 여유, 수선하다"
