Review,Processed_Review,keyword
원단도 무게감있고 피그먼트 특유의 느낌을 잘 살려서 좋늠,원단도 무게감 있고 피그먼트 특유의 느낌을 잘 살려서 좋음,"살리다, 무게, 특유, 원단, 피그먼트"
피그먼트워싱이라서 옷 색감이 너무 예뻐요 두께도 얇아요,피그먼트 워싱이라서 옷 색감이 너무 예뻐요 두께도 얇아요,"얇다, 두께, 워싱, 피그먼트, 색감"
만족스럽습니다 :)  코디도 쉽고 여름에 시원하게 잘 입을게요~,만족스럽습니다 코디도 쉽고 여름에 시원하게 잘 입을게요,"쉬다, 디도, 시원하다, 만족스럽다, 여름"
뒷면에 절개가 있어 밋밋하지 않게 입을 수 있습니다.,뒷면에 절개가 있어 밋밋하지 않게 입을 수 있습니다,"밋밋하다, 절개"
잘받았습니다 소문대로 탄탄하네요 생각보다 무겁진 않고 부드럽네요 어깨가 좀더 와이드해도 좋을것 같아요,잘 받았습니다 소문대로 탄탄하네요 생각보다 무겁진 않고 부드럽네요 어깨가 좀 더 와이드해도 좋을 것 같아요,"소문, 와이드, 대로, 부드럽다, 무겁다, 받다, 어깨, 탄탄하다"
S사이즈 주문했는데 오버핏 사이즈 딱이고 빈티지색 이쁘고 좋아요 편하게 입기 좋아요,S사이즈 주문했는데 오버핏 사이즈 딱이고 빈티지 색 이쁘고 좋아요 편하게 입기 좋아요,"사이즈, 딱이다, 오버핏, 주문, 빈티, 편하다"
이런 스타일을 찾고 있었는데 완존 딱 색상도 맘이 들어요 다른 색상으로 살 의향있음,이런 스타일을 찾고 있었는데 완존 딱 색상도 맘이 들어요 다른 색상으로 살 의향 있음,"완존, 색상, 이렇다, 의향, 스타일, 찾다"
색감이 역시나 아주맘에드네요. 배송도 빠르고 잘입겠습니다,색감이 역시나 아주 맘에 드네요 배송도 빠르고 잘 입겠습니다,"빠르다, 배송, 색감"
어무렇게 데일리로 입기좋습니다 블랙계열하고 잘어울려요,아무렇게 데일리로 입기 좋습니다 블랙 계열하고 잘 어울려요,"계열, 아무렇다, 블랙, 데일리, 어울리다, 하고"
한 번 빨았는데 색이 많이 빠졌어요. 나머지는 나쁘지 않아요,한 번 빨았는데 색이 많이 빠졌어요 나머지는 나쁘지 않아요,"나머지, 빨다, 나쁘다, 빠지다"
튼튼하고 정말 이뻐요 추천드립니다 맨투맨도 사야겠어요,튼튼하고 정말 이뻐요 추천드립니다 맨투맨도 사야겠어요,"드리다, 투맨, 튼튼하다, 추천"
피그먼트 소재라 옷은 되게 단단하고 짱짱한 느낌입니다. 소버먼트 맨투맨처럼 머리 넣는 부분이 늘어나지 않아 빡센 느낌입니다.,피그먼트 소재라 옷은 되게 단단하고 짱짱한 느낌입니다 소버 먼트 맨투맨처럼 머리 넣는 부분이 늘어나지 않아 빡센 느낌입니다,"빡센, 머리, 단단하다, 되게, 처럼, 늘어나다, 부분, 넣다, 소재, 짱짱하다"
