Processed_Review,keyword
이 가격에서는 보세사는 것보다 아주 훌륭하다고 생각합니다 아쉬운 점은 주머니 소재가 튼튼하지 않고 주름이 너무 쉽게 생기네요,"가격, 생기다, 훌륭하다, 살다, 주머니, 소재, 튼튼하다, 주름"
사이즈랑 핏이랑 다 마음에 들어요 허리가 살짝 크지만 벨트로 포인트 줄 수 있는 정도예요,"사이즈, 크다, 허리, 포인트, 벨트"
딱 원하던 핏과 기장입니다 다양한 상의와 휘뚜루마뚜루 입기 좋은 것 같아요,"기장, 상의, 원하다, 핏, 다양하다"
허리둘레 센티 엉덩이는 보통 사이즈 입어야 잘 맞는데 허리에 맞추면 엉덩이 작고 엉덩이 맞추면 허리가 크고 그랬는데 예쁘게 잘 맞아요,"엉덩이, 허리, 허리 둘레, 허리, 엉덩이, 크다, 보통, 사이즈, 작고, 센티"
엉덩이가 큰 편이라 사이즈 걱정했는데 엉덩이는 잘 맞아요 스판도 좋아서 다리 움직이는 데에 전혀 불편하지 않을 거 같아요,"불편하다, 엉덩이, 엉덩이, 전혀, 움직이다, 편이, 사이즈, 스판, 다리"
받자마자 입었을 때는 사이즈가 좀 넉넉했는데 세탁 한번 하고 나니 핏이 약간 줄은 것 같아요 그렇지만 이 핏이 더 마음에 드네요 뒤트임이 있어서 답답해 보이지 않고 편해요 구김은 좀 심하고 원단이 두꺼운 편이라 더운 날에는 못 입겠지만 크림색이 시원해 보이고 여러 룩에 활용하기 좋은 것 같아서 만족합니다,"만족하다, 사이즈, 시원하다, 활용, 보이지, 덥다, 원단, 심하다, 답답하다, 보이"
생각보다 타이트해서 한 사이즈 업 추천드립니다,"추천 드리다, 타이트, 사이즈"
봄에 입기 좋아요 좀 타이트하지만 사이즈도 괜찮은 것 같고 탄탄한 데님이에요,"타이트, 데님, 사이즈, 탄탄하다, 봄"
딱 기본 치마라서 어디든지 매치할 수 있어요 야리야리한 느낌이 낭랑해서 좋다고 생각 드네요 겨울이니까 귀여운 양말이랑 매치 잘해서 입으면 더더 귀여운 느낌 줄 듯합니다,"매치, 낭랑하다, 매치, 치마, 더더, 기본"
오자마자 바로 입어봤는데 지금 날씨에 너무 좋아요 그리고 허리는 기존 무탠다드 옷처럼 조금 여유 있는 편이에요 약간의 신축성과 함께 색상과 길이 등 너무 마음에 듭니다 사진을 잘 못 찍어서 그렇지 더 예뻐요,"신축 성과, 사진, 색상, 허리, 날씨"
예뻐요 일단 예쁘고 맨투맨 후드티 폴라티 아무 데나 잘 어울리는 듯 롱스커트라 기장 긴 상의 밑에 입으면 귀여워요 뒤에 절개도 되어있어서 신축성 없는 치마 치고 걷기 편해요 너무 당연한 소린가요 아무튼 제 키 기준 일어서면 종아리 중간까지 오고 앉으면 무릎 바로 밑까지 와요 무난한 데님 스커트로 추천,"신축, 일어서다, 상의, 투맨, 추천, 소린 가요, 당연하다, 롱 스커트, 편하다"
퀄도 괜찮고 핏도 괜찮네요 봄이 오면 입기 딱인 거 같아요,"퀄, 오다, 봄, 딱이다, 핏"
너무 맘에 들어요 허리 부분이 넉넉해서 벨트하고 다니는데 벨트 해도 뒤 주름 하나도 안 잡혀서 좋습니다 흰색이어도 데님이라 속 비침 걱정 덜하고요 원단도 퀄리티 좋아요 밑에 트임이 있어서 이뻐 보이는데 걸을 때 보폭이 너무 좁아서 총총 걸어야 돼요 불편하게 느껴지면 수선해서 입으려구요,"흰색 이어도, 수선하다, 넉넉하다, 덜하다, 잡히다, 좁다, 구, 걱정, 총총, 보이다"
날씬해 보이고 어디든 잘 어울립니다 만족 만족 아이보리 아니고 흰색이에요,"날씬하다, 흰색, 어울리다, 아니다, 아이보리, 만족, 보이"
정말 너무 예쁘고 너무 좋았는데 여행 가서 된장찌개를 흘리는 바람에 다시 살 거예요,"여행, 가다, 다시, 바람, 흘리다, 된장찌개"
기본 템으로 괜찮은 것 같아요 근데 길이나 핏 감이 아주 세련되지는 않아서 은근 자주 안 입게 되네요,"길이, 은근, 기본"
청바지 입는 하비형에 뱃살 좀 있는데 M사이즈 잘 맞아요 누런 시 없는 크림색이고 깔끔한 느낌 좋아요,"크림 색, 사이즈, 하비, 청바지, 누런, 없다, 뱃살"
길이랑 두께 딱 적당하고 생각보다 스판기가 있어서 움직일 때 안 불편해요 근데 색감이 새 하얀색은 아니고 아이보리 색이에요 하얀색 아니라 조금 아쉽,"적당하다, 색감, 움직이다, 아니다, 스판, 아이보리, 아니다, 길이, 색"
무탠다드 리넨 셔츠랑 코디되어 있는 스커트를 보고 예뻐서 구매했습니다 사이즈 입는데 s 주문하니 사이즈 딱 좋네요 길이가 짧아 모델 핏을 안 나지만 색상도 길이도 만족합니다,"만족하다, 주문, 사이즈, 색상, 길이, 셔츠, 길이"
허리에 비해 골반 디자인이 좀 넓긴 하지만 막 입기 좋은 것 같아요 만족합니다,"만족하다, 디자인, 허리, 골반, 비다, 넓다"
생각보다 얇아서 지금 입기도 좋아요 사이즈 약간 큽니다 길이감 딱 좋고 편해요,"사이즈, 길이감, 크다, 편하다, 얇다"
사이즈 제 스펙에 M 잘 맞아요 치마 라인 특성상 뱃살 부자의 뱃살 부각은 어쩔 수 없는 것 같지만 열심히 힘주고 다니려고요 키에 너무 길지도 댕강 짧지도 않은 적당한 길이감입니다 소재 무탠다드 답게 탄탄하고 아주 좋아서 너무 맘에 들어요 소재도 굳 오래 입을 것 같아요 다만 톡톡하고 도톰한 재질이다 보니 여름엔 좀 덥지 않을까 싶지만 전 그래도 입을 겁니다 색 디자인 크림 컬러에 스티치가 살짝 더 진한 색이라 더 멋스러워요 어떤 룩에나 쉽게 코디할 수 있을 것 같아요 결론 추천,"재질, 길이감, 적당하다, 사이즈, 스티치, 부자, 디자인, 소재"
흰색이고 핏이 예뻐서 상의 코디하기 좋아요 무탠은 특히나 사이즈가 다양해서 좋은데 허리 사이즈가 잘 맞아서 안정감 있어요 길이도 적당해서 맘에 듭니다,"흰색, 적당하다, 사이즈, 코디, 길이, 안정감, 상의"
초코 미가 좋아하는 길이예요 미니는 부담스러운데 미디엄은 아주 좋아요 더 더워지기 전까지 교복입니다,"교복, 미디엄, 더워지다, 미니, 부담스럽다, 미가, 초코, 좋아하다"
크림색이라서 너무 이쁘고 여름에 잘 입을 갓 같아요 두께도 적당하고 근데 주름이 좀 잘 갑니다,"크림 색, 적당하다, 주름, 가다, 여름, 두께"
완전 기본 치마에요 무난하고 코디하기 쉽습니다 앉았다 일어나면 생각보다 주름이 잘 지는 게 단점이네요,"일어나다, 단점, 무난, 코디, 치마, 지다, 기본, 주름"
치마에 주름이 잘 지긴 한데 이 위에 후드티랑 매치해요 보통,"매치, 후드 티, 보통, 주름, 치마, 지다, 위"
사이즈가 저한테 어중간하네요 S가 조금 크네요 근데 xs는 또 작을 것 같고 제 옷 같지가 않은 세탁하고 나서 보니 옷이 주름이 많이 가네요,"어중간하다, 가다, 사이즈, 늘다, 나서다, 세탁, 크다, 작, 주름"
에 통하리에 사이즈 왔다 갔다 많이 하는 편이에요 정도는 왔다 갔다 하는듯해요 사이즈는 너무 딱 맞고요 장점은 색감이 이쁘고 무난한 디자인이에요 단점 몇 가지 나열해 보자면 신축성 없음 즉 좀만 살쪄도 큰일 남 전 매장에서 M 입었는데 너무 널찍하니 부해 보였고 그때 S 재고가 없어 가지고 인터넷으로 한 치수 작은 거 사면 맞겠지 하고 시켰는데 너무 딱 진짜 꽉 맞아서 좀만 살찌거나 밥 많이 먹음 큰일 나요 안에 좀만 두툼한 상의 못 넣어 입음 길이가 쪼끔 애매함 저 같은 다리 짧은 키작녀는 길이가 먼가 애매한 거 같아요 차라리 더 길면 나을 듯 사진에도 나왔다시피 재질이 청 재질이라 그런가 주름 오지게 짐 출근 룩으로 입어봤는데 주름 너무 심하게 져서 어디 오래 앉아있을 때 입기엔 임 신축성 때문에라도 하체 개 뻐근함 그래도 무탠다드 제품 무난하니 좋네요 불프 세일로 저렴하게 샀으니 이 정도면 머 괜찮음,"신축, 상의, 매장, 디자인, 색감, 사이즈, 애매하다, 사이즈, 무난"
점 허리 입는데 딱이에요 히프도 배도 조금 통통한데 잘 맞아요,"통통하다, 히프, 허리, 배다, 맞다, 딱이다"
편하고 예쁘네요 마른 체형인데 넉넉하게 맞아요 키 cm한테 기장은 무릎이랑 발목 중간 정도까지 오네요 품질은 너무 좋아요 믿고 사는 무신사 스탠더드입니다,"스탠더드, 물다, 넉넉하다, 마르다, 살다, 기장, 체형, 오다, 품질"
사이즈 잘 맞고 예뻐요 코디하기도 편함,"코디 기도, 사이즈, 편하다, 맞다"
데님 마디 스커트인데 편하고 스포티한 상의에도 잘 어울려요,"스커트, 스포티, 상의, 어울리다, 편하다, 마디, 데님"
이쁘고 길이도 적당하고 다 좋은데 구김이 잘생겨요,"잘생기다, 적당하다, 길이, 구김"
사이즈는 조금 넉넉하고 편해요 앉아있을 때도 편하려고 일부러 좀 넉넉하게 삼 아무 데나 입기도 좋아요,"넉넉하다, 넉넉하다, 편하다, 편하다, 사이즈, 일부러"
탄탄한 데님 소재라 흰색인데도 비침 없어요 뭐 묻을까 봐 잘 못 입을 줄 알았는데 생각보다 오염에 강한 것 같아서 부담 없이 입기 좋아요 허리 살짝 남기는 하는데 어차피 골반 엉덩이에서 걸려서 상관없고 오히려 편하고 좋은 것 같아요 크지는 않음 기준 길이 이 정도입니다 참고하세요,"흰색, 엉덩이, 어차피, 참고, 강하다, 편하다"
사이즈 제 스펙에 M 잘 맞아요 치마 라인 특성상 뱃살 부자의 뱃살 부각은 어쩔 수 없는 것 같지만 열심히 힘주고 다니려고요 키에 너무 길지도 댕강 짧지도 않은 적당한 길이감입니다 소재 무탠다드 답게 탄탄하고 아주 좋아서 너무 맘에 들어요 소재도 굳 오래 입을 것 같아요 다만 톡톡하고 도톰한 재질이다 보니 여름엔 좀 덥지 않을까 싶지만 전 그래도 입을 겁니다 색 디자인 크림 컬러에 스티치가 살짝 더 진한 색이라 더 멋스러워요 어떤 룩에나 쉽게 코디할 수 있을 것 같아요 결론 추천,"재질, 길이감, 적당하다, 사이즈, 스티치, 부자, 디자인, 소재"
