Review,Processed_Review,keyword
엉덩이 덮는 충분한 사이즈입니다! (프리사이즈인줄 알았는데 미디엄이랑 라지 나뉘어져 있어서 고민했었네요),엉덩이 덮는 충분한 사이즈입니다 프리사이즈인 줄 알았는데 미디엄이랑 라지 나누어져 있어서 고민했었네요,"사이즈, 프리, 미디엄, 나누어지다, 라지, 알다, 덮다, 충분하다, 엉덩이, 고민"
날씨가 더워져서 자주는 못입겠지만 너무 이쁩니다,날씨가 더워져서 자주는 못 입겠지만 너무 이쁩니다,"더워지다, 날씨"
사이즈도 잘맞고 배송도 빨리왔어요 다양한 코디에 입을듯,사이즈도 잘 맞고 배송도 빨리 왔어요 다양한 코디에 입을 듯,"빨리, 다양하다, 코디, 오다, 맞다, 배송, 사이즈"
생각보다 색이 밝은데 사진에서 보는것만큼 예쁘네요 조금 다른쪽으로 다르긴하지만 만족스럽습니다,생각보다 색이 밝은데 사진에서 보는 것만큼 예쁘네요 조금 다른 쪽으로 다르긴 하지만 만족스럽습니다,"다르다, 만족스럽다, 사진, 밝다"
실제로 입어보니 체형보완도 되는것같고 스타일도 괜찮네요 ,실제로 입어보니 체형 보완도 되는 것 같고 스타일도 괜찮네요,"체형, 보완, 스타일, 실제, 입어보다"
간절기에 입기 좋아요 체크셔츠인데 흔하지않고 색도 마음에 드네요 ,간절기에 입기 좋아요 체크 셔츠인데 흔하지 않고 색도 마음에 드네요,"색도, 흔하다, 인데, 간절기, 체크, 셔츠"
두껍지 않아서 마음에 듭니다.  가을에 입기 좋을 것 같습니다.,두껍지 않아서 마음에 듭니다 가을에 입기 좋을 것 같습니다,"두껍다, 가을"
생각보다 훨씬 예뻐요 저렴하게 잘 구입했어어요,생각보다 훨씬 예뻐요 저렴하게 잘 구입했었어요,저렴하다
그냥 제가 생각한 사이즈 핏 입니다 너무 이쁘네요,그냥 제가 생각한 사이즈 핏입니다 너무 이쁘네요,"핏입니, 그냥, 사이즈"
이쁩니다 체크셔츠 살려했는데 잘 산거같아요 굿,이쁩니다 체크 셔츠 살려 했는데 잘 산 거 같아요 굿,"살리다, 체크, 셔츠"
너무 이뻐요 핏이 작살남 어디든 이쁠거 같고 여름에도 얇아서 입는거 가능,너무 이뻐요 핏이 작살남 어디든 이쁠 거 같고 여름에도 얇아서 입는 거 가능,"작살, 가능, 여름, 얇다"
가성비 너무 좋고 핏도 좋고 이뻐요. 색상별로 구입하고싶네요,가성비 너무 좋고 핏도 좋고 이뻐요 색상별로 구입하고 싶네요,"별로, 가성비, 하고, 색상"
얇고 탄탄해보여서 좋습니다 가볍게 입기 좋은거같아요,얇고 탄탄해 보여서 좋습니다 가볍게 입기 좋은 거 같아요,"여서, 탄탄하다, 가볍다, 얇다"
색감이 생각보다 빈티지하고 밝아요 얇아서 여름에 딱입니다 ,색감이 생각보다 빈티지하고 밝아요 얇아서 여름에 딱입니다,"지하, 딱이다, 빈티, 밝다, 여름, 색감, 얇다"
평소 xxl입는데 잘맞고 이쁜거같아요. 잘입겠습니다.,평소 xxl 입는데 잘 맞고 이쁜 거 같아요 잘 입겠습니다,"xxl, 평소, 맞다"
실물보니 이뻤고 가볍습니다 얇은 재질입니다 디자인 만족합니다,실물 보니 이뻤고 가볍습니다 얇은 재질입니다 디자인 만족합니다,"실물, 가볍다, 만족하다, 디자인, 재질, 얇다"
너무커요 특히 팔뚝부분 통이 너무 넓어요 전체폼도 크고 많이 오버핏입니다. 색감은 이뻐요 면도 얇고 다시 주문한다면 한치수 작게 주문할거 같네요ㅠ,너무 커요 특히 팔뚝 부분 통이 너무 넓어요 전체 폰도 크고 많이 오버핏입니다 색감은 이뻐요 면도 얇고 다시 주문한다면 한 치수 작게 주문할 거 같네요,"주문, 크다, 치수, 면도, 특히, 팔뚝, 전체, 다시, 넓다, 작다"
"시원해 보이는 색이 마음에 듭니다. 다만 상품설명보단 물 빠진 색인데, 그게 더 마음에 드네요.",시원해 보이는 색이 마음에 듭니다 다만 상품설명 보단 물 빠진 색인데 그게 더 마음에 드네요,"그게, 설명, 빠지다, 보단, 보이다, 인데, 상품, 시원하다"
핏이 좋게 나와요.! 얇아서 여름에 실내에서 입기 좋습니다!!!!!,핏이 좋게 나와요 얇아서 여름에 실내에서 입기 좋습니다,"실내, 나오다, 여름, 얇다"
예뻐요.그리고 얇아서 팔 걷어올리고 여름에 입으면 됩니다.첫 셔츠 성공이요.,예뻐요 그리고 얇아서 팔 걷어올리고 여름에 입으면 됩니다첫 셔츠 성공이요,"성공, 올리다, 걷다, 여름, 얇다, 셔츠"
"가격대비 너무 이뻐버리고, 후배 여동생이랑 밥 맛잇게 먹고 왓슴다 ^0^",가격 대비 너무 이뻐버리고 후배 여동생이랑 밥 맛있게 먹고 왓슴다,"먹다, 맛있다, 여동생, 왓슴다, 후배, 버리다, 대비, 가격"
깔끔하고 핏이 예쁩니다. 흰색 부분인줄 알았는데 베이지? 붉은 느낌이 조금 들어가 있습니다,깔끔하고 핏이 예쁩니다 흰색 부분인 줄 알았는데 베이지 붉은 느낌이 조금 들어가 있습니다,"흰색, 붉다, 알다, 깔끔하다, 들어가다, 베이지, 부분"
"체크셔츠 하나만 살 생각으로샀어요, 데일리하면서도 이쁜 체크는 이걸로하세요",체크 셔츠 하나만 살 생각으로 샀어요 데일리 하면서도 이쁜 체크는 이걸로 하세요,"체크, 하나, 데일리, 셔츠"
핏 좋고 색감 이뻐요 자주 입고 있습니다 날 조금더 풀리면 너무 자주 입을거같아요,핏 좋고 색감 이뻐요 자주 입고 있습니다 날 조금 더 풀리면 너무 자주 입을 거 같아요,"풀리다, 색감"
M 사이즈인데 생각보다 많이 크네요  오버핏 셔츠는 처음이라 유튜브 보고 코디 좀 보고 입어봐야겠네요  색감  넘 이쁩니다~,M 사이즈인데 생각보다 많이 크네요 오버핏 셔츠는 처음이라 유튜브 보고 코디 좀 보고 입어봐야겠네요 색감 너무 이쁩니다,"보고, 유튜브, 코디, 오버핏, 처음, 입어보다, 인데, 크다, 사이즈, 색감"
색이 예쁘고 편하게 잘 입을수 있을것 같아요 체크셔츠 갖고싶었는데 좋아요,색이 예쁘고 편하게 잘 입을 수 있을 것 같아요 체크 셔츠 갖고 싶었는데 좋아요,"갖다, 편하다, 체크, 셔츠"
배송 매우 빠릅니다 포장 되게 꼼꼼하게 해서 옵니다,배송 매우 빠릅니다 포장 되게 꼼꼼하게 해서 옵니다,"옵니다, 되게, 꼼꼼하다, 포장, 빠르다, 배송"
"사이즈는 크고, 기장이 조금 짧은데 충분히 요즘 느낌으로 입을 수 있을 것 같아요! ",사이즈는 크고 기장이 조금 짧은데 충분히 요즘 느낌으로 입을 수 있을 것 같아요,"충분하다, 짧다, 기장, 크다, 사이즈"
가성비 최고 색도 사진이랑같애요  가을 자주입을것같숩니다  좋은제품 입니다 ,가성비 최고 색도 사진이랑 같아요 가을 자주 입을 것 같습니다 좋은 제품입니다,"최고, 색도, 사진, 가성비, 제품, 가을"
얇아서 여름에도 입을 만한 것 같아요 개인적으로 굉장히 만족합니다 질감이 두껍지 않으면서도 흐물흐물하진 않아서 맘에 들어요,얇아서 여름에도 입을 만한 것 같아요 개인적으로 굉장히 만족합니다 질감이 두껍지 않으면서도 흐물흐물하진 않아서 맘에 들어요,"개인, 굉장하다, 흐물흐물, 질감, 두껍다, 만족하다, 여름, 얇다"
이뻐요 색감이 빈티지하면서 네이비 색이 시원한 느낌을 을줘거 코디 난이도도 그리 높지않고 여름에 입이좋아요,이뻐요 색감이 빈티지하면서 네이비 색이 시원한 느낌을 을 줘 거 코디 난이도도 그리 높지 않고 여름에 입이 좋아요,"주다, 난이도, 그리다, 높다, 코디, 네이비, 빈티, 시원하다, 여름, 색감"
완전이 이뿌고 색감도 좋아서 편하게 입을수 있겠어요,완전히 이쁘고 색감도 좋아서 편하게 입을 수 있겠어요,"완전하다, 편하다, 색감"
타임세일때 구매해서 엄청 저렴하게 샀어요 날이 조금더 선선해지면 입을 수 있겠어요,타임세일 때 구매해서 엄청 저렴하게 샀어요 날이 조금 더 선선해지면 입을 수 있겠어요,"타임세일, 선선해지다, 저렴하다"
옷 색감이나 핏이 너무 이뻐요  이번가을에 엄청 입고 다닐거 같아요 감사합니다,옷 색감이나 핏이 너무 이뻐요 이번 가을에 엄청 입고 다닐 거 같아요 감사합니다,"이나, 가을, 색감"
문의글에 배송이 무슨 일주일~이주 못 받고 계신분들이 있어서 월요일 결제하고 금요일까지 받아야했는데 월요일 결제 화요일 도착했네요;; 쿠팡인줄 역시 대한통운에 빠른 출고와 빠른 도착 감사합니다!! 저는 170 65 크게 입어서 100-105 입습니다 L 주문했고요 엉덩이 덮는 기장 좋아서 크게 삼 엉덩딱 덮고 좋움 세일할때 사소 더좋윰,문의 글에 배송이 무슨 일주일이 주 못 받고 계신 분들이 있어서 월요일 결제하고 금요일까지 받아야 했는데 월요일 결제 화요일 도착했네요 쿠팡인 줄 역시 대한통운에 빠른 출고와 빠른 도착 감사합니다 저는 크게 입어서 입습니다 L 주문했고요 엉덩이 덮는 기장 좋아서 크게 삼 엉덩짝 덮고 좋음 세일할 때 사소 더좋윰,"월요일, 도착, 결제, 덮다, 크게, 받다, 빠르다, 통운, 금요일, 계시다"
괜찮네여 가을에 입기에는 많이많이 얇음 에어콘 있는 실내에서 추울 정도,괜찮네요 가을에 입기에는 많이 많이 얇음 에어컨 있는 실내에서 추울 정도,"추다, 실내, 에어컨, 가을, 얇다"
기장 핏 오버하고 넉넉히 좋아요 가을이 기다려지네요,기장 핏 오버하고 넉넉히 좋아요 가을이 기다려지네요,"기다리다, 넉넉하다, 오버, 하고, 기장, 가을"
옷이 편하고 이뻐서 자주 입을 것 같아요 감사합니다.,옷이 편하고 이뻐서 자주 입을 것 같아요 감사합니다,편하다
이 가격에 싼게 미안해 질 정도로 잘 만들어진 예쁜 옷입니다.,이 가격에 싼 게 미안해질 정도로 잘 만들어진 예쁜 옷입니다,"미안하다, 만들어지다, 싸다, 가격"
체크셔츠 색감이랑 너무 마음에 드네여 근데 조금 사람들이 많이 입나봐요..,체크 셔츠 색감이랑 너무 마음에 드네요 근데 조금 사람들이 많이 입나 봐요,"사람, 근데, 체크, 색감, 셔츠"
퀄리티는 솔직히 가격 생각하면 기대 안하는게 좋을 것 같지만 나쁘진 않아요! 하지만 핏과 디자인이 너무 이쁘네요 가격대비 너무 좋은 제품 같습니다 횔용도도 높고 가을에 휘뚜루마뚜루 꽤 많이 입을 것 같아요!,퀄리티는 솔직히 가격 생각하면 기대 안 하는 게 좋을 것 같지만 나쁘진 않아요 하지만 핏과 디자인이 너무 이쁘네요 가격 대비 너무 좋은 제품 같습니다 횔용도도 높고 가을에 휘뚜루마뚜루 꽤 많이 입을 것 같아요,"가격, 솔직하다, 횔용도, 기대, 나쁘다, 대비, 높다, 퀄리티, 휘뚜루마뚜루, 제품"
"너무 얇지도 두껍지도 않은 적당한 두께라 암때나 입기좋을 것 같아요 핏도 제기준 오버핏으로 이뻐요 네이비랑 베이지?색이 들어가있어서 연청,흑청,회색, 검정 베이지 등등 아무 바지 입어도 다 잘 어울립니다!",너무 얇지도 두껍지도 않은 적당한 두께라 아무 때나 입기 좋을 것 같아요 핏도 제기 중 온 버핏으로 이뻐요 네이비랑 베이지색이 들어가 있어서 연청흑청회색 검정 베이지 등등 아무 바지 입어도 다 잘 어울립니다,"제기, 회색, 베이지색, 검정, 등등, 바지, 들어가다, 네이비, 베이지, 어울리다"
무난무난합니다. 좋은 가격에 잘 샀어요. 좋습니다.,무난 무난합니다 좋은 가격에 잘 샀어요 좋습니다,"무난, 가격"
예전부터 사고싶었는데 세일하길래 바로 샀어요,예전부터 사고 싶었는데 세일하길래 바로 샀어요,"예전, 사고, 세일"
다른 부분보다 가슴폭이 넓습니다. 재질은 얇지만 한여름에는 별로일 것 같네요~,다른 부분보다 가슴팍이 넓습니다 재질은 얇지만 한여름에는 별로일 것 같네요,"가슴, 별로, 에는, 넓다, 부분, 한여름, 재질, 얇다"
색감이 너무 이뻐서 마음이 들어요. 자주 입을거 같네요.,색감이 너무 이뻐서 마음이 들어요 자주 입을 거 같네요,색감
색깔이 생각보다 너무 이뻐서 너무 맘에 듭니다 다른 분에게도 추천합니다,색깔이 생각보다 너무 이뻐서 너무 맘에 듭니다 다른 분에게도 추천합니다,"에게도, 색깔, 추천"
좋은 가격에 좋은 퀄리티입니다. 자주 입을 것 같습니다,좋은 가격에 좋은 퀄리티입니다 자주 입을 것 같습니다,"퀄리티, 가격"
얇아서 걸쳐입기좋네요 가을때 자주 입을거같네요,얇아서 걸쳐 입기 좋네요 가을 때 자주 입을 거 같네요,"걸치다, 가을, 얇다"
여행 갈때 입으려고 샀는데요  완전 이쁘네요~~색감도 딱 좋아요,여행 갈 때 입으려고 샀는데요 정말 이쁘네요 색감도 딱 좋아요,"여행, 갈다, 색감"
"지인의 추천을 받아서 구매하게된 후크의 체크셔츠입니다.  일반 체크셔츠보다 비교적 기장감이 짧고, 흐물거리는 원단이 아닌 탄탄한 원단을 사용해서 실루엣 각이 잘잡히고 봄~가을에 잘 활용할 수 있다는 점이 매력적입니다.  색감은 사진보다 밝고 컬러가 조화롭게 섞여 있어서 특유의 감성이 담긴 체크셔츠라고 생각됩니다.  도움 되셨다면 <도움 돼요> 및 <스타일 좋아요> 한 번씩 부탁드립니다🙏🏻",지인의 추천을 받아서 구매하게 된 후크의 체크 셔츠입니다 일반 체크 셔츠보다 비교적 기장감이 짧고 흐물거리는 원단이 아닌 탄탄한 원단을 사용해서 실루엣 각이 잘 잡히고 봄가을에 잘 활용할 수 있다는 점이 매력적입니다 색감은 사진보다 밝고 컬러가 조화롭게 섞여 있어서 특유의 감성이 담긴 체크 셔츠라고 생각됩니다 도움 되셨다면 도움 돼요 및 스타일 좋아요 한 번씩 부탁드립니다,"도움, 체크, 원단, 셔츠, 특유, 감성, 잡히다, 비교, 부탁드리다, 담기다"
색이 예뻐요 얇아서 더울때도 입으면 좋을거 같아요,색이 예뻐요 얇아서 더울 때도 입으면 좋을 거 같아요,"덥다, 얇다"
얇고 적당한 박스핏이라 이쁘네요~ 다른색도 살까고민 중,얇고 적당한 박사 핏이라 이쁘네요 다른 색도 살까 고민 중,"살다, 박사, 색도, 고민, 적당하다, 얇다"
꽤나 디자인도 예쁘고 좋습니다 다릉거또살듯합니더,꽤나 디자인도 예쁘고 좋습니다 다릉거또살듯합니더,"다릉, 거또살듯합, 디자인"
무슨 이벤트때 3만3천원에 싸게샀다고 생각했는데 이번에 2만7천원까지 내려감.. 그리고 소재확인해보고 사세요ㅎㅎ,무슨 이벤트 때 만 천 원에 싸게 샀다고 생각했는데 이번에 만 천 원까지 내려감 그리고 소재 확인해 보고 사세요,"이벤트, 확인, 내려가다, 보고, 싸다, 소재"
핏감도 여유롭고 소재도 뷰드러워서 여기저기 데일리로 편하게 입고 다닐 수 있울 것 같아요,핏 감도 여유롭고 소재도 뷰 더러워서 여기저기 데일리로 편하게 입고 다닐 수 있을 것 같아요,"더럽다, 롭고, 여유, 감다, 여기저기, 소재, 데일리, 편하다"
생각보다 색이 밝아서 블루 느낌이 제대로임 엄청 얇지도 두껍지도 않아 간절기에 제대로 입을 수 있음,생각보다 색이 밝아서 블루 느낌이 제대로임 엄청 얇지도 두껍지도 않아 간절기에 제대로 입을 수 있음,"제대로, 블루, 간절기, 밝다, 두껍다, 얇다"
오버핏 낭낭하게 좋슴다 간절기에 입기 딱 좋을 듯요,오버핏 낭랑하게 좋습니다 간절기에 입기 딱 좋을 듯요,"낭랑하다, 오버핏, 간절기"
"디자인,재질 모두 마음에 들고 스타일리쉬 합니다",디자인 재질 모두 마음에 들고 스타일리시 합니다,"스타일리시, 디자인, 재질"
이뻐보이고 좋은것 같아요  체크무니 남방중에 이쁘네요,이뻐 보이고 좋은 것 같아요 체크무늬 남방 중에 이쁘네요,"남방, 보이, 무늬, 체크"
