Processed_Review,keyword
기장 많이 길거 같았는데 생각했던 거보다 많이 안길고 제가 좋아하는 기장으로 딱 떨어지네요 두껍지도 얇지도 않아서 한여름 아니면 입을 수 있을듯하네요,"기장, 안길, 기장, 아니다, 한여름, 좋아하다"
아이 툭 떨어지는 느낌 최고입니다 정말 편하고 핏이 진짜 이뻐요 사세요,"편하다, 핏, 최고, 떨어지다"
에 오버핏 생각하고 L 사이즈 구매했어요 제 체형에 M 가신 분들도 많은데 저는 세탁이랑 건조기 돌릴 생각으로 크게 L 사이즈 구매했어요 허리는 고무 밴딩으로 인해서 L 사이즈여도 흐르거나 큰 느낌 없이 딱 좋아요 기장은 지금 바지 배꼽 살짝 위에까지 올려 입은 상태입니다 세탁 건조하면 조금 짧아지지 않을까요 기모 버전이 아니어서 확실히 두껍지는 않지만 그렇다고 많이 얇은 편도 아니어서 지금 입기에 너무 좋고 통이 커서 겨울에는 내복 입고 입을 생각 여름에도 반바지 싫어하시는 분들은 이걸로 입어도 될 것 같아요,"버전, 인하다, 상태, 아니다, 건조하다, 밴딩, 건조기"
기장 때문에 일부러 사이즈 크게 갔는데 가제로 완벽한 핏입니다 딥턱 상품들 사랑해요,"사랑, 사이즈, 완벽하다, 일부러, 기장, 상품, 딥턱, 가제, 크게, 핏입니"
미쵸따 미쵸따 너무너무 편하고 좋아요 컬러 다양하게 구매해도 꾸우 데일리로 넘나 제격,"컬러, 편하다, 데일리, 넘다, 제격, 밉다 따다, 다양하다"
딱 제가 원하는 핏 너무 예쁘게 잘 졌어요 히히 봄 가을에 입기 딱 좋을 거 같아요,"가을, 원하다, 지다"
검정이랑 회색 둘 다 샀는데 개인적으론 회색이 더 이쁜 것 같네요 기장을 살짝 잘라야 될 것 같지만 셔링 포인트 너무 이쁩니다 존예존예,"검정, 개인, 기장, 셔링, 포인트, 회색, 회색, 존예 존예, 자르다"
세탁을 했는데 수축이 너무 심하게 와 회색 두 개 째 구매 중입니다 옷 자체는 너무 예쁘니 강추,"수축, 강추, 중, 심하다, 세탁, 자체, 회색"
월에 산 것 엄청 입고 올리는 후기 세상 편한 스트리트에 빠져서 스웨트 팬츠 종류별로 사는데 정말 편해요 다만 야악간 호불호 갈리는 게 정면에 일자로 주름이 있어서 에어스러우실 수도 있지만 의외로 이상하지는 않슴네다 낙낙한 통 좋아하시면 상관없겠지만 의외로 통이 넓어요 감안하셔도 좋을 거 같습니다 그리고 무조건 s 사세욬 제 스펙에 에어 내가 s 하시겠지만 제가 입어도 널널 하더라고요 사이즈는 무조건 작게 색감은 딱 길거리에 많이 보이는 라이트 그레이 딱 그 색상입니다 겨울에 따순거 좋아하시면 약간 추울 수도 있어요,"색상, 이상하, 에어 스럽다, 무조건, 감안, 사이즈, 올리다"
와이드 한 핏의 회비가 필요했는데 아 입자마자 감탄했습니다 제가 찾던 바로 그 바지 여기 있었습니다 다른 분들도 저와 같은 와이드 한 핏의 예쁜 회비를 찾고 계시다면 바로 여기 제로에서 데려가세요,"와이드, 데려가다, 바지, 분, 제로"
사진이랑 실물이랑 진짜 다름 핏 예쁘게 떨어짐 고민하고 구매,"실물, 사진, 고민, 다르다, 떨어지다"
왜 다 이 바지를 사는지 알 거 같아요 핏이 정말 예뻐서 이제 맨날 맨날 이 바지만 입을 거 같아요 xs이랑 s 중에 고민했는데 s 샀으면 너무 길뻔했네요 길이감도 딱 좋아요,"살다, 바지, 바지, 길이감, 이제"
길이가 너무 길어서 수선해야 하는데 귀찮아서 허리 부분 접어서 입어요,"접다, 길이, 허리, 수선하다, 귀찮다, 부분"
두께 적당하고 무엇보다 길어서 너무 좋아요 M사이즈랑 프리사이즈랑 고민하다가 기장감이 긴 게 좋아서 프리사이즈로 선택했는데 너무 잘 산 것 같아요,"사이즈, 프리 사이즈, 적당하다, 기장감, 프리 사이즈, 고민"
대 분들 저 같은 핏 원하시면 M 가시면 될 것 같습니다,"원하다, 가시"
제가 딱 원하는 핏입니다 기쁜 마음을 명랑 핫도그로 표현해 봤습니다,"명랑, 표현, 원하다, 핏입니, 기쁘다, 핫도그"
바지통이 엄청 크긴 한데 핏도 딱 떨어지고 길이도 적당하네요,"바지 통, 적당하다, 길이, 크다, 핏, 떨어지다"
