Review,Processed_Review,keyword
넘 귀여운 디자인이에요! 파주아울렛에서 입어보고 마음에 들었었는데 마침 무신사에서 할인해서 바로 샀어요! 너무 맘에 쏙 드네요,너무 귀여운 디자인이에요 파주 아웃렛에서 입어보고 마음에 들었었는데 마침 무신사에서 할인해서 바로 샀어요 너무 맘에 쏙 드네요,"파주, 귀엽다, 마침, 아웃렛, 무신, 입어보다, 할인, 이에요, 디자인"
정말 좋아요 얇지만 느낌있는 디자인과 재질입니다,정말 좋아요 얇지만 느낌 있는 디자인과 재질입니다,"디자인, 얇다, 재질"
얇아서 좀 더울때 입어도 괜찮더라구요 이쁩니다,얇아서 좀 더울 때 입어도 괜찮더라고요 이쁩니다,"덥다, 얇다"
매장에서 입어보고 샀는데 너무만족스러워요..!! 잘산거 같아요,매장에서 입어보고 샀는데 너무 만족스러워요 잘 산 거 같아요,"만족스럽다, 매장, 입어보다"
너무 오버핏 유광이 너무 심한가  두가지가 걱정되어 망설이다 구매했는데 저는 둘다 만족합니다,너무 오버핏 유광이 너무 심한가 두 가지가 걱정되어 망설이다 구매했는데 저는 둘 다 만족합니다,"망설이다, 가지, 심하다, 되어다, 오버핏, 걱정, 유광, 만족하다"
오래 고민하다가 구매했는데 마음에 듭니다 후기들이 많아서  도움이 많이 되었어요~,오래 고민하다가 구매했는데 마음에 듭니다 후기들이 많아서 도움이 많이 되었어요,"도움, 많다, 후기, 오래, 되어다, 고민"
예약배송 기다리는 시간이 조금 있었지만 기다린만큼 예뻐서 잘 구매한 것 같습니다. 그리고 지퍼가 투웨이라서 더 편한 거 같아요!,예약배송 기다리는 시간이 조금 있었지만 기다린 만큼 예뻐서 잘 구매한 것 같습니다 그리고 지퍼가 투 웨이라서 더 편한 거 같아요,"기다리다, 예약, 라서, 지퍼, 편하다, 배송"
블랙 바람막이 크롭 아닌걸로 사려고 알아보다가 구매했는데요. 아주 좋습니다! 반팔에 이것만 걸쳐도 조금 더 신경써서 입은 거 같은 느낌이 있어요!,블랙 바람막이 크롭 아닌 걸로 사려고 알아보다가 구매했는데요 아주 좋습니다 반팔에 이것만 걸쳐도 조금 더 신경 써서 입은 거 같은 느낌이 있어요,"알아보다, 신경, 사려, 써다, 크롭, 블랙, 아니다, 바람막이, 걸치다"
간지나요. 요즘 더워져서 많이 못입지만 가을이 되면 자주 입을거 같아요,가지나요 요즘 더워져서 많이 못 입지만 가을이 되면 자주 입을 거 같아요,"입지, 더워지다, 가다, 가을"
"코팅이 진짜 생각보다 더 예뻐서 좋아요! 이 옷은 다른 색상도 좋지만, 블랙이 진짜 최고입니다!! 예약발송으로 늦게 올까봐 걱정했는데 생각보다 빨리와서 잘 입고 다녔어요!! ",코팅이 진짜 생각보다 더 예뻐서 좋아요 이 옷은 다른 색상도 좋지만 블랙이 진짜 최고입니다 예약 발송으로 늦게 올까 봐 걱정했는데 생각보다 빨리 와서 잘 입고 다녔어요,"오다, 발송, 늦다, 예약, 최고, 코팅, 걱정, 색상, 블랙, 빨리"
구매 시기가 좀 늦어 요즘 입긴 너무 덥지만 앞으로 가을되면 잘 입을 거 같아요 사이즈 핏도 이쁘고  원단도 괜찮아요 요즘 입긴 너무 더워서 다시 더 얇은 바람 막이를 구매 해야겠어요 이옷은 디자인 핏 이쁨 ,구매 시기가 좀 늦어 요즘 입긴 너무 덥지만 앞으로 가을 되면 잘 입을 거 같아요 사이즈 핏도 이쁘고 원단도 괜찮아요 요즘 입긴 너무 더워서 다시 더 얇은 바람막이를 구매해야겠어요 이 옷은 디자인 핏 이쁨,"덥다, 시기, 원단, 늦다, 다시, 바람막이, 가을, 디자인, 얇다, 사이즈"
검은색 제품이라 어느 옷이나 찰떡으로 잘어울립니다 개인적으로는 저는 하의는 밝은 색상과 입었을 때  자켓이 더욱 눈길이 가는거 같아요!,검은색 제품이라 어느 옷이나 찰떡으로 잘 어울립니다 개인적으로는 저는 하의는 밝은 색상과 입었을 때 재킷이 더욱 눈길이 가는 거 같아요,"밝다, 눈길, 찰떡, 개인, 으로는, 검은색, 하의, 더욱, 재킷, 이나"
생각보다 오버핏이라 스트링으로 쪼이면서 입으려고요 예뻐요,생각보다 온 버핏이라 스트링으로 쪼이면서 입으려고요 예뻐요,"쪼이다, 스트링, 버핏"
배송 빠르고 바스락 거리는 재질에 마뗑킴 로고 이쁩니다,배송 빠르고 바스락거리는 재질에 마뗑킴 로고 이쁩니다,"거리, 바스락, 로고, 마뗑킴, 빠르다, 재질, 배송"
잘맞아요~~ 공용으로 입기도 좋고 배송 예정일보다 엄청 빨리와서 좋았어요,잘 맞아요 공용으로 입기도 좋고 배송 예정일보다 엄청 빨리 와서 좋았어요,"예정일, 공용, 빨리, 맞다, 오다, 배송"
편하게 막입기 좋은 거 같아요 더 얆은거 나오면 여름용으로 다시 사고 파요 지금 입긴 너무 더워서 ~~~그래도 봄가을엔 막입을수 있을 듯 ,편하게 막입기 좋은 거 같아요 더 얇은 거 나오면 여름용으로 다시 사고 파요 지금 입긴 너무 더워서 그래도 봄가을엔 막 입을 수 있을 듯,"다시, 나오다, 덥다, 여름, 사고, 편하다, 얇다"
지금 입기에는 많이 덥네요  화이트 구매 하려다 블랙 구매 했는데 막입기 좋아보여요  봄가을용으로 좋을 듯 합니다 ,지금 입기에는 많이 덥네요 화이트 구매하려다 블랙 구매했는데 막입기 좋아 보여요 봄가을용으로 좋을 듯합니다,"화이트, 보이다, 덥다, 블랙"
크기도 예쁘게 오버핏이고 나름 그렇게 얇진않아서 봄까지 엄청 잘 입었어요 ,크기도 예쁘게 온 버핏이고 나름 그렇게 얇진 않아서 봄까지 엄청 잘 입었어요,"그렇게, 나름, 크기, 이고, 버핏, 얇다"
약간 루즈핏이고 아방가르드한 느낌이에요 방수도 될거같네요,약간 루스 핏이고 아방가르드 한 느낌이에요 방수도 될 거 같네요,"아방가르드, 방수, 루스, 이고, 이에요"
너무 과하지않고 적당히 글로시하면서 포인트 되네요! ,너무 과하지 않고 적당히 글로시하면서 포인트 되네요,"로시, 포인트, 적당하다"
"배송은 좀 오래 걸렸지만, 옷 너무 예뻐요~.잘 입을게요",배송은 좀 오래 걸렸지만 옷 너무 예뻐요 잘 입을게요,"오래, 걸리다, 배송"
사진처럼 예뻐요~ 사이즈는 많이 크네요~ 편하게 막 입기 좋을 것 같아요 좀 더 빨리살것을! 넘 더워져서 한번도 못 입고 나갔어요 ㅎㅎ,사진처럼 예뻐요 사이즈는 많이 크네요 편하게 막 입기 좋을 것 같아요 좀 더 빨리 살 것을 너무 더워져서 한 번도 못 입고 나갔어요,"더워지다, 사진, 처럼, 빨리, 편하다, 크다, 사이즈"
편하고 박시하게 입고다녀요! 검정계열을 좋아해서 그런지 맘에들어요 크쿠,편하고 박시하게 입고 다녀요 검정 계열을 좋아해서 그런지 맘에 들어요 크고,"계열, 검정, 그렇다, 좋아하다, 박시, 편하다, 크다"
너무 좋아요 간절기에 걸치기 편하고 힙해보여서 무채색옷을 자주입어도 포인트로 딱좋아요,너무 좋아요 간절기에 걸치기 편하고 합해 보여서 무채색 옷을 자주 입어도 포인트로 딱 좋아요,"무채색, 여서, 포인트, 걸치다, 간절기, 편하다"
상품 잘 받았습니다 퀄리티도 괜찮아보이고 디자인도 맘에들어서 자주 사용할 것 같아요 좋은상품 감사합니다 잘 쓰겠습니다,상품 잘 받았습니다 퀄리티도 괜찮아 보이고 디자인도 맘에 들어서 자주 사용할 것 같아요 좋은 상품 감사합니다 잘 쓰겠습니다,"상품, 사용, 쓰다, 보이, 퀄리티, 들어서다, 받다, 디자인"
지나가다가 어떤 분이 입은게 예뻐서 샀어요 잘산거 같습니당 예뻐요!,지나가다가 어떤 분이 입은 게 예뻐서 샀어요 잘 산 거 같습니다 예뻐요,"지나가다, 어떻다"
루즈 핏이고 소재가 예쁘고 포인트 되네요 뒷로고도 좋아요,루주 핏이고 소재가 예쁘고 포인트 되네요 뒷로고도 좋아요,"루주, 이고, 포인트, 소재, 로고"
"마뗑킴 아우터 처음 사봤는데 너무 만족스럽네요. 남자가 입기에도 체형에 따라 세미오버핏 가능하고, 재질이나 핏, 디자인 등 훌륭합니다. 봄가을에 교복처럼 입을 것 같아요.",마뗑킴 아우터 처음 사봤는데 너무 만족스럽네요 남자가 입기에도 체형에 따라 세미오버핏 가능하고 재질이나 핏 디자인 등 훌륭합니다 봄가을에 교복처럼 입을 것 같아요,"따르다, 세미오버핏, 체형, 훌륭하다, 사보다, 교복, 아우터, 만족스럽다, 이나, 처음"
여자친구 주려고 샀는데 맘에 들어서 계속 입고 다녀요,여자친구 주려고 샀는데 맘에 들어서 계속 입고 다녀요,"려고, 계속, 들어서다, 여자친구"
생각못했는데  옷걸이에 걸어져서 와서  좋았어요 ,생각 못 했는데 옷걸이에 걸어져서 와서 좋았어요,"걸다, 걸이, 오다"
불량인 상품이 와서 교환요청 했는데 3주정도 걸린거 같네요 아쉬워요,불량인 상품이 와서 교환 요청했는데 주정도 걸린 거 같네요 아쉬워요,"요청, 주정, 불량, 교환, 아쉽다, 걸리다, 상품, 오다"
