Processed_Review,keyword
무난하지만 이쁜 데일리 하게 코디하기 좋아요 재질도 시원하고 핏도 이쁘고 허리에 단추로 조절도 할 수 있어서 좋습니다 오프라인에서 입어보고 s m 중 사이즈를 고민했는데 키 후반 몸무게 아래 이 신분은 s 추천드려요 핏이 슬림 해 보이는 게 좋다 하시면 스몰 넉넉하게 입는 게 좋다 하시면 미디엄 추천이요,"추천, 추천 드리다, 오프라인, 무난, 단추, 입어보다, 코디, 미디엄, 신분"
소재가 가을에 입기 딱 좋은 것 같아요 핏도 예뻐요,"소재, 가을, 핏"
기본 카고 치마로 체고예요 뒷밴딩 짱 싫어해서 이걸로 골라봤는데 역시 무탠다드 실망시키질 않네요 박음질 퀄리티도 너무 좋고 원단이나 주머니도 깔끔하니 좋아요 색도 어디에나 잘 어울립니다 만족 만족,"어울리다, 주머니, 원단, 실망, 퀄리티, 걸, 만족, 박음질"
저 살 많이 쪄서 안 맞으면 어쩌나 싶었는데 오히려 허리가 많이 남아요 분들까지 완전 가능할 것 같아요 질은 모 너무 좋네요 여름에도 입을 정도로 가벼운 소재예요,"여름, 가능하다, 허리, 질, 가볍다"
톤 다운 색 너무 예쁘고 가성비 굿입니다 너뮤잘삿어요,"가성비, 다운, 뮤 자다 삿, 굿"
저 정말 돼지인데 커요 커서 핏이 별로에 여 더 부해 보임 근데 막 엄청 별로는 아니라 그냥 입어요 저랑 비슷하시면 꼭 s 사세여,"커서, 크다, 별로, 별로, 아니다"
S사이즈 허리가 크더라고요 보통 엠 입는데 실측 보고 엣 스샀는데 너무 잘 샀어요 얇아서 여름에 제격인듯해요,"크다, 사이즈, 실측, 허리, 여름, 보통, 보고, 제격 듯해"
아주아주 만족스러워요 너무 칼롱 부리지 않은 기본 카고 롱스커트입니다 보통 키이신 분들은 발목까지 올듯싶어요,"롱 스커트, 키, 칼롱, 카, 만족스럽다, 부리, 보통, 기본"
역시 무탠다드 길지만 제 키에 맞는 길이의 치마를 찾았는데 딱 좋아요옹엉색감도 너무 맛돌릐구요 다른 색도 사구 싶아요 허리가 조금 커서 핏이 저한텐 어벙한 느낌이 있지만 엑스스몰은 작을 것 같아서 스몰 했지만 그 부분만 조금 슬프네요 흙,"엑스 스몰, 어벙, 길이, 길, 커서, 허리, 치마"
생각보다 허리가 컸어요 바스락거리는 재질인데 딱 발목까지 와서 너무 예쁘네요,"바스락 거리, 허리, 재질, 오다, 크다, 발목"
스판이 있어서 쭉쭉 늘어나서 정말 편해요 허리 사이즈도 단추로 어느 정도 조절 가능하기 때문에 사이즈에 큰 구애 안 받을 것 같아요 제 스펙에는 xs 사이즈 좋았어요 앉아있다 보면 구김이 잘 가긴 하는데 서있으면 또 펴지기도 해요,"가능하다, 늘어나다, 스판, 사이즈, 사이즈, 사이즈, 펴다 기도, 편하다, 스펙"
바스락거리는 원단이고 광택 없음 안감 없지만 비침 없음 뒤트임이 길게 있어서 보폭에 전혀 지장 없음 허리가 큰 편인데 안쪽으로 조금 조절 가능함 컬러는 노란 끼 많지 않은 회 베이지색 한여름까지 입어질만한 두께임,"바스락 거리, 전혀, 베이지색, 허리, 지장, 원단, 조절, 컬러, 광택"
얇고 가볍고 입고 활동하기 편해요 여름까지 잘 입을 가 같아요,"가볍다, 편하다, 활동, 여름, 얇다"
소재가 시원하고 신축성이 좋아서 진짜 자주 입게 돼요 여행 갈 때도 출근할 때도 입는 데일리템이 되어부럿음 건에 탈도 같이 구매했는데 일주일 동안 두 개 돌려 입어요 짱짱 색이 밝아서 아이보리나 그레이 상의 잘 어울림,"신축, 일주일, 여행, 시원하다, 데일리, 아이보리, 상의, 소재"
매장에서 입어보고 색상 많이 고민하다가 베이지로 했는데 너무 이뻐요 착용감도 너무 편해서 손이 자주 갑니다 몸매도 이뻐 보이고 시원해 유 블랙도 살까 합니다앗 한사이쥬 작게 사세요,"매장, 고민, 입어보다, 착용 감다, 쥬, 시원하다, 색상, 편하다, 손, 보이"
생각보다 길고 크고 얇아요 약간의 신축성이 있어서 활동하는데 불편하지는 않아요 보통 입으면 넉넉한데 s사이즈 하니 딱 좋아요,"불편하다, 신축, 넉넉하다, 활동, 사이즈, 길다, 보통"
제가 골반이랑 엉덩이가 있는 체형인데 스몰 사이즈도 괜찮아요 허리는 좀 커서 단추로 조이면 딱이네요 뒤에 슬릿 덕분에 하나도 안 불편하고 치마 사고 딱 개시한 날 샌드위치 먹다가 토마토를 흘렸는데 방수 기능이 있는지 토마토만 샥 떼어내니까 흔적도 안 남았네요 후후 적당히 물 흘려보면 데구루루 굴러갑니다 자주 흘리고 묻히는 제게 아주 찰떡궁합 봄이랑 여름에 입기 좋을 것 같아요,"엉덩이, 사이즈, 먹다, 적당하다, 굴러가다, 흔적, 단추, 불편하다, 골반, 조이"
핫한 제품 사이즈 고민하다 골랐는데 커서 놀랬다가 센스 있게 조절 단추가 있어 안심했어요 제키기 준 발목까지 오는 롱 기장인데 뒤트임이 길어서 안 불편해요 가을에 잘 입을 텐데 날씨가 급추워져서 얼른 입고 다녀야겠어요,"급 추워지다, 불편하다, 기장, 조절, 커서, 사이즈, 키기"
매장에서 입어보고 인터넷으로 구매했는데 허리가 너무 커요 가볍고 좋긴 합니다 뒤트임 편하고요 호캉스가서 입었는데 좋았어요,"호캉스가, 입어보다, 매장, 편하다, 가볍다, 크다, 허리"
스몰 사이즈 구매 후 M사이즈로 다시 구매했어요 스몰은 허리는 맞는데 골반이 타이트해서 불편하더라고요 한 사이즈 업니 허리는 좀 낙낙하지만 비조로 조절해서 입으면 되고 어디 가 좀 여유 있으니까 훨씬 날씬해 보이고 덜 더워요 호우로 입어도 하이로 입어도 어디 사이즈에 맞추는 게 좋네요,"불편하다, 조절, 허리, 업다, 낙 낙하, 타이트, 사이즈, 사이즈"
사진이랑 똑같아요 마감 처리 핏 좋아요 상의랑 다 무난하게 어울려서 아무거나 주워 입고 나가고 싶을 때 자주 입어요,"무난, 어울리다, 사진, 상의, 거나, 마감, 처리"
사이즈 s랑 m 고민하던 중에 s로 골랐는데 생각보다 여유롭고 좋았어요 과식해도 문제없을듯해요 양옆에 조절하는 단추가 있어서 줄이면 이쁘게 딱 맞기도 해서 휘뚜루마뚜루 잘 입을 것 같아요,"여유, 줄이다, 고민, 사이즈, 과식, 단추"
허리가 약간 크긴 한데 조절 단추가 있어서 줄일 수 있어요 얇아서 시원하고 잘 늘어나서 편해요,"시원하다, 허리, 크다, 단추, 조절, 편하다, 늘어나다, 줄이다"
