Review,Processed_Review,keyword
"XS사려다 S샀는데 XS살걸ㅠㅜㅜ
우선 다른 피케원피스보다 기장이 길었고
시원한 재질이여서 손이 잘 가요!
단정한 느낌도 줘서 굿~!",XS 사려다 S 샀는데 XS 살걸 우선 다른 피케 원피스보다 기장이 길었고 시원한 재질이어서 손이 잘 가요 단정한 느낌도 줘서 굿,"xs, 사려, 단정하다, 살걸, 가요, 주다, 길다, 피케, 재질, 기장"
"키가 매우매우 크기 때무네 저에게는 미니기장이긴 한데 짧을건 이미 예상하고 구매했습니다! 근데도 너무 예뻐요ㅠ상체 퉁퉁이인데 팔뚝살 잘 감춰주고 단추 오픈해서 입으면 그나마 덜 퉁퉁이로 보여서 너무 좋아요ㅠㅜ 얇아서 좀 비치긴 하지만 속바지 or 속치마 입으면 갠춘합니당ㅎㅎ다른색도 살까 고민중이에요ㅜㅠ너무 예뻐,,",키가 매우 매우 크기 때문에 저에게는 미니 기장이긴 한데 짧을 건 이미 예상하고 구매했습니다 근데도 너무 예뻐요 상체 퉁퉁 예인데 팔뚝살 잘 감춰주고 단추 오픈해서 입으면 그나마 덜 퉁퉁 히로 보여서 너무 좋아요 얇아서 좀 비치긴 하지만 속바지 or 속치마 입으면 갠춘합니당다른색도 살까 고민 중이에요 너무 예뻐,"퉁퉁, 감추다, or, 히로, 이미, 그나마, 크기, 오픈, 미니, 예상"
"네이비랑 블랙 고밈하다가 블랙구매했어요 
허리 잘록하게 잘들어가고 핏이뻐요 
다만 많이 비치는거같아서 신경써야할거같아요",네이비랑 블랙 고민하다가 블랙 구매했어요 허리 잘록하게 잘 들어가고 핏이뻐요 다만 많이 비치는 거 같아서 신경 써야 할 거 같아요,"블랙, 핏이뻐, 잘록하다, 써다, 네이비, 고민, 신경, 들어가다, 비치다, 허리"
"처음에 s살까 xs살까 고민하다가 xs샀어요!!!
질도 좋고 예뻐요 네이비도 살까봐여,,,",처음에 s 살까 xs 살까 고민하다가 xs 샀어요 질도 좋고 예뻐요 네이비도 살까 봐요,"살다, xs, 질도, 네이비, 처음, 고민"
"많이 짧지도 않고 깔끔한 핏에 허리라인이 살짝 들어가서 예뻐요.
옷감이 얇아서 밝은데서 보면 원피스 속 다리 라인이 비쳐보여서 속치마를 입는게 좋을듯 해요!
다른 컬러도 살예정ㅋㅋ",많이 짧지도 않고 깔끔한 핏에 허리라인이 살짝 들어가서 예뻐요 옷감이 얇아서 밝은 데서 보면 원피스 속 다리 라인이 비쳐 보여서 속치마를 입는 게 좋을듯해요 다른 컬러도 살 예정,"옷감, 라인, 예정, 밝다, 컬러, 여서, 깔끔하다, 다리, 치마, 들어가다"
"통통한 편인데 엠사이즈 잘맞아요
딱 기본 스타일이라서 매우 맘에 듭니다",통통한 편인데 엠사이즈 잘 맞아요 딱 기본 스타일이라서 매우 맘에 듭니다,"통통하다, 기본, 스타일, 인데, 맞다, 사이즈"
키가 있어서 M살지 L 살지 고민했는데 후기 보고 M 샀어요 제 체형이라면 M은 사진 참고하시면 될 거 같아요 딱 깔끔하게 예쁜 느낌이고 앞태가 진짜 예뻐요!!,키가 있어서 M 살지 L 살지 고민했는데 후기 보고 M 샀어요 제 체형이라면 M은 사진 참고하시면 될 거 같아요 딱 깔끔하게 예쁜 느낌이고 앞태가 진짜 예뻐요,"앞태, 라면, 사진, 참고, 체형, 보고, 이고, 고민, 깔끔하다, 후기"
"소재가 얇고 시원해서 땀도 잘 흡수해줘요
근데.. 단점은 허벅지부분이 다 비쳐요🥹
속바지보다는 속치마 입어야 좀 안 비칠 것 같아요
저도 리뷰 꼼꼼하게 봤는데, 이렇게까지 비칠 줄 몰랐어요 ㅠ 햇빛 비치면 그냥 다 보입니다..!! 
주의하시고 예쁜 옷 사세요 !!",소재가 얇고 시원해서 땀도 잘 흡수해 줘요 근데 단점은 허벅지 부분이 다 비쳐요 속바지보다는 속치마 입어야 좀 안 비칠 것 같아요 저도 리뷰 꼼꼼하게 봤는데 이렇게까지 비칠 줄 몰랐어요 햇빛 비치면 그냥 다 보입니다 주의하시고 예쁜 옷 사세요,"비치다, 흡수, 주의, 이렇게, 모르다, 보다는, 리뷰, 꼼꼼하다, 단점, 햇빛"
"77반 88에게 타이트하게 맞아요ㅋㅋ 이쁘고 핏하고 시원하지만 계속 숨참고 있어야 한다는 게 단점..ㅎ_ㅎ입니다
그래도 잘 입고 다니고 있어요! 키는 163입니다",반에 타이트하게 맞아요 이쁘고 핏하고 시원하지만 계속 숨 참고 있어야 한다는 게 단점입니다 그래도 잘 입고 다니고 있어요 키는입니다,"한다는, 계속, 단점, 참고, 타이트, 하고, 맞다, 시원하다"
요즘 나오는 피케이 원피스들은 너무 달라붙거나 짧아서 입지를 못하는데 이건 제 키 기준 딱 이쁜 길이에요. 허리도 적당히 라인이 들어가서 날씬해보입니다. 약간 비침이 있어서 속바지는 입는게 좋아요,요즘 나오는 피케이 원피스들은 너무 달라붙거나 짧아서 입지를 못하는데 이건 제 키 기준 딱 이쁜 길이에요 허리도 적당히 라인이 들어가서 날씬해 보입니다 약간 비침이 있어서 속바지는 입는 게 좋아요,"입지, 달라붙다, 이건, 기준, 피케, 나오다, 속바지, 날씬하다, 비침, 보이다"
동생사줬는데 키에 비해 기장 짧지도 않고 스판끼 있어서 편하다고 하네여~~ 다른 색상도 있으면 좋겠대요😆,동생 사줬는데 키에 비해 기장 짧지도 않고 스판기 있어서 편하다고 하네요 다른 색상도 있으면 좋겠대요,"스판, 동생, 대요, 사주다, 비다, 색상, 기장, 짧다, 편하다"
편하게 입고 나가기 좋을거 같아요 기장은 저는 짧은걸 더 선호해서 수선할 예정입니다!,편하게 입고 나가기 좋을 거 같아요 기장은 저는 짧은 걸 더 선호해서 수선할 예정입니다,"선호, 예정, 수선하다, 기장, 짧다, 편하다"
